編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
35,警察局及所屬分駐派出所,屏東縣政府警察局,屏東縣政府,,,,3,6,unit(單位)、postal code(郵遞區號)、address(地址)、tel(電話)、point_X(點位X軸)、point_Y(點位Y軸),
36,警察局年度預、決算資料,屏東縣政府警察局,屏東縣政府,,,,0,4,年度、經常門預算、經常門決算、資本門預算、資本門決算、歲入預算、歲入決算  ,
37,社區治安會議辦理情形統計,屏東縣政府警察局,屏東縣政府,,,,1,5,event(場次)、time(會議時間)、organizer(召開單位)、attendance(與會人數)、  ,
38,屏東縣政府警察局建置路口錄監系統設置地點,屏東縣政府警察局,屏東縣政府,,,,0,5,number(編號)、towns(鄉鎮)、location(路口)、Camera lens Quantity(監視器數量)、  ,
39,受理失蹤人口數及查獲失蹤人口數,屏東縣政府警察局,屏東縣政府,,,,0,5,105年、1月受理數、1月查獲數、2月受理數、2月查獲數、3月受理數、3月查獲數、4月受理數、4月查獲數、5月受理數	5月查獲數、6月受理數、6月查獲數  ,
40,屏東縣交通肇事案件資料,屏東縣政府警察局,屏東縣政府,,,,7,8,number(編號)、location(地點)、Item(件數),
41,高危險性性侵害加害人人數統計,屏東縣政府警察局,屏東縣政府,,,,1,5,month(月份)、county(縣)、number of people(公告人數)、add(新增人數),
42,易發生婦幼被害犯罪地點,屏東縣政府警察局,屏東縣政府,,,,1,6,location(位置)、Jurisdiction(管轄分局),
43,屏東縣轄內固定測速照相系統設置地點一覽表,屏東縣政府警察局,屏東縣政府,,,,0,4,no.(編號)、position(位置)、Jurisdiction(轄區)、Speed limit(速限),
44,臺灣屏東地方法院107年6月會計報告,臺灣屏東地方法院,屏東縣政府,,,,0,7,,
45,屏東縣抗病毒藥劑合約院所清冊,屏東縣政府衛生局,屏東縣政府,,,,0,2,Ten yards（十碼章）、Name of Hospital（醫院名稱）、City and county（縣市別）、Administrative district（行政區）、Postal code（郵遞區號）、address（地址）、Contact telephone number（連絡電話）、latitude(緯度)、longitude(經度)、Remarks(備註),
46,哺集乳室,屏東縣政府衛生局,屏東縣政府,,,,0,2,哺集乳室場所名稱、城市、場所地址、電話、開放時段、登記使用注意事項、備註,
47,屏東縣流感疫苗接種合約院所,屏東縣政府衛生局,屏東縣政府,,,,0,3,Ten yards（十碼章）、Name of Hospital（醫院名稱）、City and county（縣市別）、Administrative district（行政區）、Postal code（郵遞區號）、address（地址）、Contact telephone number（連絡電話）,
48,長期照顧十年計畫-居家托顧服務提供單位名單,屏東縣政府衛生局,屏東縣政府,,,,0,2,"服務區域,承接單位,地址,托顧家庭執行區域,電話  ",
49,長期照顧十年計畫-日間照顧服務提供單位名單,屏東縣政府衛生局,屏東縣政府,,,,0,2,"服務區域,承接單位,辦理地點,機構地址,日照中心地址,電話  ",
50,屏東縣居家護理所基本資料,屏東縣政府衛生局,屏東縣政府,,,,0,2,no(序號)、Agency(機構名稱)、Person in charge(負責人)、tel(電話)、ext.(分機)、Postal Code(郵遞區號)、address(機構地址)、 ,
51,屏東縣ㄧ般護理之家基本資料,屏東縣政府衛生局,屏東縣政府,,,,0,2,no(序號)、Agency(機構名稱)、Person in charge(負責人)、tel(電話)、address(機構地址),
52,屏東縣「申請聘僱外國人從事家庭看護工作之專業評估被看護者醫療機構」,屏東縣政府衛生局,屏東縣政府,,,,0,3,醫療機構名稱、醫療機構地址、聯絡電話,
53,屏東縣長照樂智社區服務據點,屏東縣政府衛生局,屏東縣政府,,,,0,2,"單位名稱,聯絡電話",
54,屏東縣照顧服務員訓練班次,屏東縣政府衛生局,屏東縣政府,,,,0,3,"承訓單位,班數,訓練時數,班次類別,班別名稱,開訓日期,結訓日期,預訓人數,上課地點,洽詢電話  ",
55,屏東縣長期照護管理中心聯絡方式,屏東縣政府衛生局,屏東縣政府,,,,0,2,"單位名稱,電話,傳真,地址",
56,長期照顧十年計畫-居家服務提供單位名單,屏東縣政府衛生局,屏東縣政府,,,,0,3,"執行區域,鄉鎮別,服務提供單位名稱,電話  ",
57,"長期照顧十年計畫-輔具租借,購買及無障礙環境改善服務提供單位名單",屏東縣政府衛生局,屏東縣政府,,,,0,2,"區別,服務鄉鎮,服務提供單位,電話  ",
58,長期照顧十年計畫- 老人營養餐飲服務提供單位名單,屏東縣政府衛生局,屏東縣政府,,,,0,3,"區別,服務鄉鎮,服務提供單位,聯絡電話",
59,長期照顧十年計畫-交通接送服務提供單位名單,屏東縣政府衛生局,屏東縣政府,,,,0,4,"區別,服務鄉鎮,負責租車公司,聯絡電話  ",
60,長期照顧十年計畫-居家護理服務提供單位名單,屏東縣政府衛生局,屏東縣政府,,,,0,2,"區域,鄉鎮名,服務單位,電話  ",
61,長期照顧十年計畫-喘息服務提供單位名單,屏東縣政府衛生局,屏東縣政府,,,,0,2,"區域,鄉鎮名,服務提供單位名稱,電話  ",
62,長期照顧十年計畫-居家(社區)復健服務提供單位名單,屏東縣政府衛生局,屏東縣政府,,,,0,2,"區域,鄉鎮名,服務單位,電話  ",
63,居家營養服務提供單位名單,屏東縣政府衛生局,屏東縣政府,,,,0,2,"服務提供單位名稱,承辦人,電話  ",
64,長期照顧十年計畫-長期照顧機構服務提供單位名單,屏東縣政府衛生局,屏東縣政府,,,,1,4,"Township(鄉鎮市別)、,address(機關地址)、,tel.(電話)、  ",
65,屏東縣出院準備服務業務各醫院聯絡窗口,屏東縣政府衛生局,屏東縣政府,,,,0,2,"醫院名稱,姓名,聯絡電話(辦公室)、,傳真,住址		  ",
66,居家藥事服務提供單位名單,屏東縣政府衛生局,屏東縣政府,,,,0,2,"服務提供單位名稱,電話  ",
67,屏東縣克流感抗病毒藥劑合約配置點,屏東縣政府衛生局,屏東縣政府,,,,0,3,Ten yards（十碼章）、Name of Hospital（醫院名稱）、City and county（縣市別）、Administrative district（行政區）、Postal code（郵遞區號）、address（地址）、Contact telephone number（連絡電話）,
68,屏東縣醫院確診相關資訊,屏東縣政府衛生局,屏東縣政府,,,,1,4,醫院名稱、項目、子宮頸抹片、乳房攝影、腸篩、口篩、無痛大腸鏡的提供  ,
69,二代戒菸合約院所,屏東縣政府衛生局,屏東縣政府,,,,0,2,二代戒菸合約院所名稱、地址、電話,
70,「非職業暴露愛滋病毒後預防性投藥」之醫院名單,屏東縣政府衛生局,屏東縣政府,,,,0,2,名單縣市、醫院名稱、門診提供時間、急診是否提供該項服務,
71,屏東縣政府衛生局預防愛滋衛教諮詢服務計畫-執行點設置地點,屏東縣政府衛生局,屏東縣政府,,,,0,2,序號、地區、分類、清潔針具執行點名稱、地址、服務時間,
72,屏東縣政府衛生局預防愛滋衛教諮詢服務計畫-保險套販賣機設置地點,屏東縣政府衛生局,屏東縣政府,,,,0,2,序號、地區、安裝地點、地址、價格、服務時間,
73,屏東縣政府衛生局預防愛滋衛教諮詢服務計畫-自動服務機設置地點,屏東縣政府衛生局,屏東縣政府,,,,0,2,序號、地區、安裝地點、地址、價格、服務時間,
74,屏東縣政府衛生局預防愛滋衛教諮詢服務計畫-回收桶設置地點,屏東縣政府衛生局,屏東縣政府,,,,0,3,序號、地區、安裝地點、地址,
75,屏東公共自行車即時租賃站資訊,屏東縣政府環境保護局,屏東縣政府,,,,0,3,"租賃站名稱,租賃站地址,緯度,經度,交通資訊,目前數量,尚餘空位",
76,屏東縣各鄉鎮市公共廁所位置表,屏東縣政府環境保護局,屏東縣政府,,,,0,2,"鄉鎮市別,序號,公廁名稱,公廁位址",
77,屏東縣政府環保局洗街作業路段,屏東縣政府環境保護局,屏東縣政府,,,,0,4,Road name(路名)、Starting and ending (起迄點)、Road length(道路長度)、Sweep times(洗街頻率)、Sweep frequency(洗街次數)、Total Swept Length(總洗街長度),
78,街道髒污等級普查,屏東縣政府環境保護局,屏東縣政府,,,,0,3,Road name(路名)、Starting and ending (起迄點)、Road length(道路長度)、Dirt rating(髒污等級),
79,屏東縣各鄉鎮空品淨化區設置成果,屏東縣政府環境保護局,屏東縣政府,,,,0,3,number(編號)、township(鄉鎮)、longitude(經度座標)、latitude緯度座標、plan(計畫)、area(面積),
80,屏東縣環境教育設施場所,屏東縣政府環境保護局,屏東縣政府,,,,0,3,Name(名稱)、Address(地址)、Tel(電話),
81,屏東縣星級環保餐館,屏東縣政府環境保護局,屏東縣政府,,,,0,2,Name(旅店名稱)、TEL(電話)、Address(地址),
82,屏東縣綠色商店,屏東縣政府環境保護局,屏東縣政府,,,,2,3,Name(商店名稱)、TEL(電話)、Address(地址),
83,柴油車檢測預約申請,屏東縣政府環境保護局,屏東縣政府,,,,0,3,name(站名)、Postal code(郵遞區號)、address(地址)、telephone number(預約電話)、time(時間)、contact person(聯絡人)、  ,
84,屏東縣墾丁空品淨區位置,屏東縣政府環境保護局,屏東縣政府,,,,0,3,name(名稱)、address(地址)、longitude(緯度座標)、latitude(經度座標)、  ,
85,屏東縣政府環境保護局柴油車動力檢測站位置,屏東縣政府環境保護局,屏東縣政府,,,,0,3,name(測站名稱)、Postal code(郵遞區號)、address(地址)、telephone number(電話)、longitude(緯度座標)、latitude(經度座標),
86,屏東縣電動二輪車充電站,屏東縣政府環境保護局,屏東縣政府,,,,0,2,NO.(序號)、NAME(定檢站名稱)、ADDRESS(地址),
87,屏東縣機車排氣檢驗站,屏東縣政府環境保護局,屏東縣政府,,,,0,5,NO.(序號)、NAME(定檢站名稱)、ADDRESS(地址),
88,屏東縣環保旅店,屏東縣政府環境保護局,屏東縣政府,,,,0,3,Name(旅店名稱)、TEL(電話)、Address(地址),
