編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
57,05現住原住民人口數按性別、年齡及原住民身分分(表四),民政局,台南市政府,,,6,22,413,「原住民註記」、「區 域 別」、「性別」、「總計」、「合計_0~4歲」、「0歲」、「1歲」、「2歲」、「3歲」、「4歲」、「合計_5~9歲」、「5歲」、「6歲」、「7歲」、「8歲」、「9歲」、「合計_10~14歲」、「10歲」、「11歲」、「12歲」、「13歲」、「14歲」、「合計_15~19歲」、「15歲」、「16歲」、「17歲」、「18歲」、「19歲」、「合計_20~24歲」、「20歲」、「21歲」、「22歲」、「23歲」、「24歲」、「合計_25~29歲」、「25歲」、「26歲」、「27歲」、「28歲」、「29歲」、「合計_30~34歲」、「30歲」、「31歲」、「32歲」、「33歲」、「34歲」、「合計_35~39歲」、「35歲」、「36歲」、「37歲」、「38歲」、「39歲」、「合計_40~44歲」、「40歲」、「41歲」、「42歲」、「43歲」、「44歲」、「合計_45~49歲」、「45歲」、「46歲」、「47歲」、「48歲」、「49歲」、「合計_50~54歲」、「50歲」、「51歲」、「52歲」、「53歲」、「54歲」、「合計_55~59歲」、「55歲」、「56歲」、「57歲」、「58歲」、「59歲」、「合計_60~64歲」、「60歲」、「61歲」、「62歲」、「63歲」、「64歲」、「合計_65~69歲」、「65歲」、「66歲」、「67歲」、「68歲」、「69歲」、「合計_70~74歲」、「70歲」、「71歲」、「72歲」、「73歲」、「74歲」、「合計_75~79歲」、「75歲」、「76歲」、「77歲」、「78歲」、「79歲」、「合計_80~84歲」、「80歲」、「81歲」、「82歲」、「83歲」、「84歲」、「合計_85~89歲」、「85歲」、「86歲」、「87歲」、「88歲」、「89歲」、「合計_90~94歲」、「90歲」、「91歲」、「92歲」、「93歲」、「94歲」、「合計_95~99歲」、「95歲」、「96歲」、「97歲」、「98歲」、「99歲」、「100歲以上」,
58,08現住原住民人口數按性別、原住民身分及族別分(表七),民政局,台南市政府,,,6,35,449,「身　分　別」、「區域別 」、「性　別」、「總　計」、「阿美族」、「泰雅族」、「排灣族」、「布農族」、「魯凱族」、「卑南族」、「鄒族」、「賽夏族」、「雅美族」、「邵族」、「噶瑪蘭族」、「太魯閣族」、「撒奇萊雅族」、「賽德克族」、「尚未申報」,
59,臺南市政府消防局會計報告,消防局,台南市政府,,,132,5,379,"科目名稱,科目代號,本月底金額,上月底金額,增減數金額,增減(%)金額",
60,臺南市各區里活動中心基本資料表,民政局,台南市政府,,,1,17,558,區別	里別	活動中心名稱	地址	經度	緯度 ,
61,臺南市政府財政稅務局服務據點,財政稅務局,台南市政府,,,2,8,77,"服務據點,機關性質,行政區,地址,電話,經度,緯度",
62,臺南市各行政區現有認養及代管空地設置停車場明細表,交通局,台南市政府,,,3,32,280,編號、區別、停車場位置、停車格位數-大型車、停車格位數-小型車、停車格位數-機車、認養-代管維護單位,
63,臺南市禁止遊動廣告車輛停放路段,交通局,台南市政府,,,3,0,416,"行政區,禁停範圍,禁停時段",
64,106學年度第2學期國小兒童課後照顧服務班開辦學校名單,教育局,台南市政府,,,1,3,108,"編號,學校名稱",
65,公私立老人長期照護、養護、安養機構,社會局,台南市政府,,,2,92,1143,「編號」、「102年等第」、「名稱」、「地址」、「電話」、「負責人」、「主任」、「立案日期」、「可收容人數」,
66,臺南農產面積及產量資料,農業局,台南市政府,,,1,61,408,"""年度""、""期作""、""縣市""、""鄉鎮""、""作物""、""收穫面積""、""種植面積""、""每公頃收穫量""、""收量""",
67,臺南市空氣品質監測資料,環境保護局,台南市政府,,,2,76,2372,"測站名稱,測站編號,總懸浮微粒採樣開始時間,總懸浮微粒採樣結束時間,天候,TSP,氯鹽,硝酸鹽,硫酸鹽,鉛,落塵量採樣開始時間,落塵量採樣結束時間,落塵量(公噸/平方公里/月)",
68,臺南市空氣品質淨化區資料,環境保護局,台南市政府,,,1,26,774,"補助單位,年度,序號,行政區,基地名稱,類別,基地面積/長度(公頃/公里),植栽情形,管理單位,結合單位,緯度,經度",
69,娛樂稅營業細項及代碼對照表,財政稅務局,台南市政府,,,1,3,414,[營業細項代碼]、[營業細項名稱],
70,娛樂稅稅源月報表,財政稅務局,台南市政府,,,2,8,574,[年月]、[1申報/2查定/4臨時公演]、[營業細項代碼]、[家數]、[本月報繳(查定)金額]、[本月實徵稅額],
71,臺南市安定區域性聯合滲出水集中處理廠放流水檢測報告,環境保護局,台南市政府,,,1,5,428,安定區域性聯合滲出水集中處理廠放流水檢測報告,
72,臺南市動物醫院及診所名單,農業局,台南市政府,,,1,21,166,核准字號、執照類別、狀態、機構名稱、負責獸醫、機構電話、發照日期、機構地址 ,
73,近期禁葬公告,民政局,台南市政府,,,1,5,366,近期禁葬公告（6月1日發布）,
74,臺南市各轄區水產養殖面積,農業局,台南市政府,,,6,27,189,鄉鎮市區、漁業種類、 面積單位、單養、 混養、 休養,
75,臺南市政府騎樓暢通計畫,工務局,台南市政府,,,1,13,436,「年度」、「組別」、「區別」、「里別」、「團體名稱」、「路段地址」、「面前道路寬度」、「騎樓總長度」,
76,臺南市房地產消費糾紛原因及來源明細統計表,地政局,台南市政府,,,11,20,376,房地產消費糾紛原因及來源明細,
77,台南市身心障礙者庇護工場,勞工局,台南市政府,,,1,13,1397,台南市共有4家庇護工場提供農事 印刷及烘焙等服務,
78,臺南市電動機車充電站址,環境保護局,台南市政府,,,1,68,2020,"編號,充電站地點,行政區,地址,設置位置,供電時段,充電費用,服務對象",
79,禽流感應變措施,農業局,台南市政府,,,5,34,1166,"日期,地點,禽種,禽流感病毒,撲殺數量,執行者事蹟,Longitude,Latitude",
80,臺南市最近5年土地增值稅稅源統計表,財政稅務局,台南市政府,,,2,1,305,臺南市最近5年土地增值稅稅源統計表,
81,白河區香蕉作物空間分布,農業局,台南市政府,,,1,2,39,,
82,臺南市beacon點位,研究發展考核委員會,台南市政府,,,2,61,819,1. 「idname」：使用者自行設置之Beacon名稱。 2. 「Mac Address」：藍芽設備的硬體位址。 3. 「UUID」：Beacon類型識別碼。 4. 「Major ID」：Beacon主要識別碼。 5. 「Minor ID」：Beacon次要識別碼。 6. 「區域」：Beacon所在臺南市行政區別。 7. 「描述」：Beacon用途描述。 8. 「地址」：Beacon所在位置地址。 8. 「Longitude」：座標經度。 9. 「Latitude」：座標緯度。 10. 「狀態」：顯示Beacon是否正常運作中。 11. 「電力狀態」：顯示Beacon電力程度。 12. 「更新日期」：上次修改Beacon設定或推播內容的日期。 13. 「啟用日期」：完成設定Beacon並啟用日期。,
83,標案明細表,消防局,台南市政府,,,2,3,287,"編號,標案案號,標案名稱,決標日期,預算金額,總決標金額,得標廠商,參與競標廠商",
84,臺南市自行車道資訊,交通局,台南市政府,,,3,66,786,項次、自行車道名稱、行政區、長度、周邊景點,
85,臺南市政府消防局預算及決算書,消防局,台南市政府,,,4,15,409,"科目,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較",
86,臺南市營建工地空汙費繳費櫃檯,環境保護局,台南市政府,,,1,8,611,行政區、站名、電話、地址、服務時間、服務類別,
87,建築管理使用執照基本資料,工務局,台南市政府,,,1,59,401,"""樓層概要""、""_id""、""Uid""、""使用執照字號""、""原領建造執照字號""、""基地面積""、""建築面積""、""總樓地板面積""、""建築物高度""、""地下避難面積""、""法定空地面積""、""建造類別""、""構造別""、""地上層數""、""地下層數""、""棟數""、""戶數""、""起造人代表人""、""設計人""、""監造人""、""承造人""、""雜項工作物""、""停車空間""、""發照日期""、""qtime""、""實際開工日期""",
88,建築線核發資訊,都市發展局,台南市政府,,,1,1,339,年度、行政區、核發件數,
89,臺南市建物第一次登記統計表,地政局,台南市政府,,,38,110,1040,「年月」、「區名」、「六層以下-筆數」、「六層以下-面積(M2)」、「七層以上-筆數」   ,
90,臺南市建物第一次移轉統計表,地政局,台南市政府,,,37,60,973,年月、區名、六層以下-筆數、六層以下-面積(M2)、七層以上-筆數,
91,臺南市焚化廠地址,環境保護局,台南市政府,,,1,24,377,臺南市焚化廠名稱、地址,
92,臺南市大客車禁行路段,交通局,台南市政府,,,3,2,596,項次、道路別、縣市別、鄉鎮市區、路線路名、路線樁號及起迄地名、管制通行措施、路況概述、提報單位、公告文號,
93,臺南市商業設立登記清冊,經濟發展局,台南市政府,,,2,37,1276,"登記機關""COUNTY"",統一編號""BUSINESS_NO"",商業名稱""BUSINESS_NAME"",商業所在地""BUSINESS_ADDR"",資本額""BUSINESS_REGISTER_FUNDS"",組織型態""BUSINESS_ORGANIZATION_TYPE_DESC"",負責人""RESPONSIBLE_NAME"",核准設立日期""BUSINESS_SETUP_APPROVE_DATE"",編號""BUSINESS_SETUP_APPROVE_NO"",變更日期""CREATEDATE""",
94,大台南公車運量資訊（103~106年）,交通局,台南市政府,,,3,759,4297,"路線編號,名稱,類別.業者,各月運量,一月,二月,三月,四月,五月,六月,七月,八月,九月,十月,十一月,十二月",
95,臺南市大客車行駛應特別注意路段,交通局,台南市政府,,,3,0,455,項次、道路別、縣市別、鄉鎮市區、路線路名、路線樁號及起迄地名、管制通行措施、路況概述、提報單位、備註,
96,化工原料工廠105年1月廠商名冊,經濟發展局,台南市政府,,,1,12,276,化工原料工廠105年1月廠商名冊,
97,市長行程,新聞及國際關係處,台南市政府,,,1,9,777,"start:開始日期, 例如 2016/01/01 end:結束日期，例如 2016/06/01 limit:資料筆數，最多 200  資料欄位： 事由、開始時間、結束時間、地點、主辦單位、latitude、longitude",
98,臺南市汽車失竊案件統計資料,警察局,台南市政府,,,25,75,383,10505汽車失竊,
99,復查案件辦理情形統計表,財政稅務局,台南市政府,,,1,2,354,[年期別]、[稅目]、[截至上年未辦結數]、[本年收件數]、[本年辦結數]、[未辦結數]、[復查駁回]、[撤銷(含部分)或變更原處分]、[協談撤回],
100,社區營造經費表,文化局,台南市政府,,,8,56,532,行政區域、序號、中央補助單位、市府局處、計畫名稱、補助.獎助.委託辦理單位名稱、獎補助.委辦金額(元),
101,臺南市路況攝影機(CCTV)位置資料,交通局,台南市政府,,,3,15,248,位置、經度、緯度、來源網址,
102,臺南市105年梅姬颱風及9月風災雨害農產業救助資料,農業局,台南市政府,,,8,1,43,區名、申請總筆數、申請總面積、核定總筆數、核定總面積、核定總金額 ,
103,臺南市104年杜鵑颱風農產業救助資料,農業局,台南市政府,,,8,3,29,區名、申請總筆數、申請總面積、核定總筆數、核定總面積、核定總金額,
104,臺南市104年蘇迪勒颱風農產業救助資料,農業局,台南市政府,,,8,9,36,區名、申請總筆數、申請總面積、核定總筆數、核定總面積、核定總金額,
105,公墓遷葬暨綠美化成果,民政局,台南市政府,,,1,4,351,公墓遷葬暨綠美化成果,
106,非都市土地變更編定筆數及面積,地政局,台南市政府,,,3,8,58,「年度」、「使用地類別」、「特定農業區/筆數」、「特定農業區/面積」、「一般農業區/筆數」、「一般農業區/面積」、「鄉村區/筆數」、「鄉村區/面積」、「工業區/筆數」、「工業區/面積」、「森林區/筆數」、「森林區/面積」、「山坡地保育區/筆數」、「山坡地保育區/面積」、「風景區/筆數」、「風景區/面積」、「河川區/筆數」、「河川區/面積」、「特定專用區/筆數」、「特定專用區/面積」、「國家公園區/筆數」、「國家公園區/面積」   ,
107,臺南市電動車充電站設置區域地址,經濟發展局,台南市政府,,,1,8,576,臺南市電動車充電站設置區域地址,
108,臺南市托育(嬰)機構名冊,社會局,台南市政府,,,1,14,737,機構名稱、收托人數、聯絡方式等,
109,臺南市兒少安置機構名冊,社會局,台南市政府,,,1,14,1065,「名稱」、「單位」、「服務類別」、「行政區」、「地址」、「電話」,
110,臺南市連續自動監測設施CEMS監測數據,環境保護局,台南市政府,,,2,121,824,臺南市連續自動監測設施CEMS監測數據,
111,臺南市大陸地區人民及法人取得不動產權利統計表,地政局,台南市政府,,,1,2,202,臺南市大陸地區人民及法人取得不動產權利統計表,
112,臺南市教保育機構停課通報監測報表,衛生局,台南市政府,,,4,8,532,月份別、小學、幼兒園、其他、幼稚園、托兒所、總計 ,
113,臺南市全市清潔隊一覽表,環境保護局,台南市政府,,,1,38,1923,名稱、辦公室電話、傳真、辦公室住址,
114,臺南市衛生所列表,衛生局,台南市政府,,,1,32,611,「單位名稱」、「電話」、「傳真」、「地址」、「電子郵件信箱」 」、「緯度」」、「經度」,
115,臺南市資訊可變標誌(CMS)面板位置靜態資料,交通局,台南市政府,,,3,8,1027,設備編號、位置、經度座標、緯度座標、字數,
116,臺南市資訊可變標誌(CMS)面板位置動態資料,交通局,台南市政府,,,3,6,112,設備編號、位置、狀態、更新時間、訊息,
117,社區營造專區,臺南市政府,台南市政府,,,1,3,260,連結【文化局-社區營造經費表】資料集,
118,臺南市環保局操作維護之水質淨化設施資料,環境保護局,台南市政府,,,1,8,1051,"場址,年度,月份,BOD進流,BOD放流,去除率,SS進流,SS放流,去除率",
119,軍人公墓(忠靈祠)葬厝表,民政局,台南市政府,,,41,37,743,「公墓名稱」、「納骨堂塔(位)容量」、「納骨堂塔(位)上期底已存厝」、「納骨堂塔(位)本期淨存厝」、「納骨堂塔(位)累計存厝」、「納骨堂塔(位)餘容量」、「土葬(具)容量」、「土葬(具)上期底已存厝」、「土葬(具)本期淨存厝」、「土葬(具)累計存厝」、「土葬(具)餘容量」,
120,常備兵役役男家屬安家費及三節生活扶助金,民政局,台南市政府,,,39,35,859,104年4月份常備兵役役男家屬安家費及三節生活扶助金,
121,替代役役男家屬安家費及三節生活扶助金,民政局,台南市政府,,,39,50,967,104年4月份替代役役役男家屬安家費及三節生活扶助金,
122,臺南市歷年公辦重劃成果統計表,地政局,台南市政府,,,1,10,967,「期別」、「地區名稱」、「辦理時間（起）」、「辦理時間（迄）」、「總面積(公頃)」、「提供建築用地面積(公頃)」、「無償取得公共設施面積(公頃)」、「節省政府用地用地徵購及工程建設費用合計(元)」、「用地徵購地價(元)」、「工程建設費用(元)」、「重劃總負擔比率(%)」、「備註」,
123,臺南市政府工務局在建工程列表,工務局,台南市政府,,,1,19,202,系統編號、案件編號、工程名稱、地區、承辦單位、實際開工日期、預計完工日期、經緯度X座標、經緯度Y座標 ,
124,施工中建案明細表,工務局,台南市政府,,,6,108,1170,序號、執照號碼、行政區、段名、地號、母號、子號、X(TWD97)、Y(TWD97)、建築地點、發照日期、核准日期、開工日期、使用分區、基地面積、構造別、建築面積、預定完工日,
125,臺南市105年各區原住民族群人口統計,民族事務委員會,台南市政府,,,30,14,318,105年3月臺南市現住原住民人口數按性別、原住民身分及族別分布,
126,臺南市政府區里互動溝通座談會建議案統計表,研究發展考核委員會,台南市政府,,,6,2,642,1.道路工程：道路開闢－生活圈道路、一般道路、農路、自行車。橋梁、路面養護(含路平專案) 2.水利工程：排水、疏濬、水路、淹水、污水下水道 3.生活基礎建設：環境清潔、監視器、治安、公車、植樹、路燈、號誌、停車場、違建、公園、活動中心、市場、殯葬 4.政策建議：人民申請案、社會服利、為民服務、衛生保健、農業等政策性建議 5.中央權責：屬於中央或事業機構權責案 6.重大建設開發：專案開發案－鐵路地下化、重劃案、區段徵收案、都市開發案 7.都市計畫：都市計畫通盤檢討、公共設施檢討解編,
127,臺南市政府開放資料清單,研究發展考核委員會,台南市政府,,,1,73,1513,"資料集名稱(title),資料集類型(extras-0),資料集描述(notes),資料量(extras-1),授權方式(license),計費方式(extras-3),提供機關名稱(organizations),提供機關聯絡人(maintainer),提供機關聯絡人電子郵件(maintainer_email)",
128,社會福利統計,社會局,台南市政府,,,1,8,190,工作計畫 科目名稱 補助事項或用途 補助對象	主辦機關 			 ,
129,臺南市立公共圖書館相關統計資料,文化局,台南市政府,,,1,2,19,館名、到館人次、借閱人次、借閱冊數,
130,臺南市網路與臨櫃申報件數統計表,財政稅務局,台南市政府,,,1,1,45,"資料年度,稅目別,網路申報件數,臨櫃件數",
131,臺南市最近5年契稅綜合統計表,財政稅務局,台南市政府,,,1,2,75,"年度,應稅件數,免稅件數,應稅契價,免稅契價,應稅稅額,免稅稅額",
132,臺南市契稅徵收,財政稅務局,台南市政府,,,1,0,36,"年度,季節,契別,本季實徵數(免稅件數),本季實徵數(應稅件數),契價(千元),本稅(千元)",
133,臺南市契稅稅源表(按月份),財政稅務局,台南市政府,,,1,1,46,"年月,買賣契納稅件數,買賣契契價(千元),典權契納稅件數,典權契契價(千元),交換契納稅件數,交換契契價(千元),贈與契納稅件數,贈與契契價(千元),分割契納稅件數,分割契契價(千元),佔有契納稅件數,佔有契契價(千元)",
134,臺南市契稅查定筆數及實徵稅額統計表,財政稅務局,台南市政府,,,2,1,41,"年度,區別,查定筆數,實徵淨額",
135,登革熱專區,衛生局,台南市政府,,,11,1897,34509,編號、調查日期、縣市別、區別、里別、經度座標、緯度座標、調查種類、調查戶數、陽性戶數、調查容器數、陽性容器數、布氏指數、容器指數,
136,臺南市本土登革熱病例數,衛生局,台南市政府,,,4,439,14517,編號、確診日、區別、里別、道路名稱、緯度座標、經度座標,
137,臺南市登革熱病媒蚊密度調查,衛生局,台南市政府,,,126,1740,7444,流水號、調查日期、縣市、鄉鎮市區、村里、調查地區分類、 調查機關或代表地點、緯度、經度、調查戶數、陽性戶數、陽性戶數(有埃及斑蚊幼蟲)、調查人員種類、積水容器數量(戶內)、積水容器數量(戶外)、陽性容器數量(戶內)、陽性容器數量(戶外) 、採獲埃及斑蚊雌蟲數(戶內)、採獲埃及斑蚊雌蟲數(戶內)、採獲白線斑蚊雌蟲數(戶內)、採獲白線斑蚊雌蟲數(戶內)、孳生埃及斑蚊幼蟲數、孳生白線斑蚊幼蟲數、孳生斑蚊幼蟲數(未分類)、孳生斑紋蛹數、布氏指數、布氏級數、成蟲指數(埃及斑蚊)、成蟲指數(白線斑蚊)、住宅指數、住宅級數 住宅指數(有白線斑蚊)、住宅級數(有白線斑蚊)、容器指數、容器級數、幼蟲指數、幼蟲級數、蛹指數,
138,臺南市柴油車排煙動力檢測站址,環境保護局,台南市政府,,,1,10,677,站名、行政區、電話	地址、服務時間、服務車種、服務量能,
139,臺南餐飲,觀光旅遊局,台南市政府,,,6,91,1733,店家ID、名稱、介紹、地址、電話、傳真、開放時間 ,
140,臺南市核准身障福利團體設置舊衣回收箱,環境保護局,台南市政府,,,1,167,4920,"編號,申請協會,機構地址,聯絡人,連絡電話,區域箱數,區域,里別,申請位置,核定編號,核定字號,核准日期,核准設置期間",
141,身心障礙者職業訓練招生簡章,勞工局,台南市政府,,,1,2,520,,
142,臺南市政府社會局委託民間辦理身心障礙者生活重建服務,社會局,台南市政府,,,1,1,132,服務區域	服務對象	服務時間	服務內容	辦理單位資訊 ,
