編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
19,歷年自辦市地重劃成果統計表,嘉義縣政府,嘉義縣政府,,,,57,975,提供本縣自辦市地重劃之總面積、建築用地面積、工程費用等資料,
20,歷年公辦農村社區土地重劃成果統計表,嘉義縣政府,嘉義縣政府,,,,34,571,提供本縣公辦農村社區土地重劃區名稱、鄉鎮、面積等資料,
21,歷年早期農地重劃鄉鎮農水路更新改善資料統計表,嘉義縣政府,嘉義縣政府,,,,20,541,年度、鄉鎮市、重劃區別、更新改善面積(公頃)、農路改善長度(公尺)、核配經費,
22,歷年辦理農地重劃成果統計表,嘉義縣政府,嘉義縣政府,,,,45,740,提供本縣公辦農地重劃區名稱、鄉鎮、面積等資料,
23,嘉義縣法律扶助諮詢服務一覽表,嘉義縣政府,嘉義縣政府,,,,261,1934,提供法律諮詢的律師、服務時間、服務地點、助理人員及服務電話,
24,嘉義縣市區公車運量資訊,嘉義縣政府,嘉義縣政府,,,,109,1171,路線編號，路線名稱，人數,
25,嘉義縣統計年報,嘉義縣政府,嘉義縣政府,,,,240,1194,土地、人口、行政組織、農林漁牧,
26,嘉義縣有線電視業者名冊,嘉義縣政府,嘉義縣政府,,,,26,653,"公司名稱,營業地址,客服電話,經營區",
27,嘉義縣各公所列管都市公園綠地清冊,嘉義縣政府,嘉義縣政府,,,,150,1476,序號，鄉鎮市區別，公園綠地名稱，面積，主要出入口位置，管理單位(公頃),
28,105年度臺灣嘉義地方法院預算案,臺灣嘉義地方法院,嘉義縣政府,,,,25,536,105年度臺灣嘉義地方法院預算案,
29,嘉義縣各級學校查詢,嘉義縣政府,嘉義縣政府,,,,78,1286,學校名稱、地址、電話,
30,嘉義縣國小人數,嘉義縣政府,嘉義縣政府,,,,165,1441,"嘉義縣,國小",
31,嘉義縣國小新生報到人數,嘉義縣政府,嘉義縣政府,,,,40,652,"國小,人數",
32,嘉義縣國中小鄉鎮查詢,嘉義縣政府,嘉義縣政府,,,,27,753,"地區,學校,鄉鎮",
33,嘉義縣國中各校男女生人數,嘉義縣政府,嘉義縣政府,,,,27,766,"地區,國中,男生,女生,人數",
34,嘉義縣國中、小學校代碼,嘉義縣政府,嘉義縣政府,,,,35,713,"地區,學校,代碼",
35,嘉義縣政府及其所屬機關職（教）員合計年齡統計表,嘉義縣政府,嘉義縣政府,,,,41,852,總計、平均年齡、24歲以下、25-29歲、30-34歲、35-39歲、40-44歲、45-49歲、50-54歲、55-59歲、60-64歲、65歲以上,
36,嘉義縣政府及其所屬機關職（教）員合計官等性別統計表,嘉義縣政府,嘉義縣政府,,,,37,944,民選首長、政務人員、簡薦委任人員(派)、警察人員、醫事人員、校長及教師,
37,嘉義縣國中人數,嘉義縣政府,嘉義縣政府,,,,90,1358,"地區,國中,人數",
38,嘉義縣災民收容所清冊,嘉義縣社會局,嘉義縣政府,,,,138,1627,編號、災民收容所名稱、聯絡人姓名、聯絡人電話、收容所地址、容納人數,
39,嘉義縣各鄉鎮市殯葬服務業許可名冊,嘉義縣政府,嘉義縣政府,,,,156,1264,"編號,鄉鎮市,商號名稱,負責人,電話,營業住址",
40,嘉義縣已立案教會一覽表,嘉義縣政府,嘉義縣政府,,,,76,1032,"財團法人名稱,設立許可機關,設立登記,日期,董事長姓名,主事務地址,聯絡電話,傳真",
41,嘉義縣已登記寺廟一覽表,嘉義縣政府,嘉義縣政府,,,,189,1681,"鄉別,寺廟名稱,主祀神佛像,教別,組織型態,寺廟地址,負責人姓名,登記證字 號,電話,備註(鎮市)",
42,嘉義縣各鄉鎮農產品介紹,嘉義縣政府,嘉義縣政府,,,,96,1473,農產品,
43,嘉義縣珍貴老樹,嘉義縣政府,嘉義縣政府,,,,119,1445,樹種名,
44,嘉義縣國家級重要溼地,嘉義縣政府,嘉義縣政府,,,,125,1028,名稱,
45,嘉義縣身心障礙福利機構概況,嘉義縣社會局,嘉義縣政府,,,,48,623,身心障礙福利機構數、核定安置服務人數、實際安置服務人數、本季服務人次、特教單位委託人數、勞政單位委託人數,
46,嘉義縣辦理急難救助概況,嘉義縣社會局,嘉義縣政府,,,,26,622,項目、救助人次、救助金額,
47,嘉義市政府最新債務訊息,嘉義市政府,嘉義縣政府,,,,242,1240,"1年以上債務未償餘額,短期債務未償餘額,平均每人負擔債務,自償性債務未償餘額（含非營業特種基金",
48,嘉義縣社區照顧關懷據點,嘉義縣社會局,嘉義縣政府,,,,174,1867,序號、單位、據點電話、據點地址,
49,嘉義縣立案老人安養護機構,嘉義縣社會局,嘉義縣政府,,,,133,960,項次、機構名稱、負責人、核准床數、立案日期文號、住址、電話,
50,嘉義縣政府暨所轄鄉鎮市公所公共債務訊息,嘉義縣財政稅務局,嘉義縣政府,,,,580,988,單位(元),
51,嘉義縣立案托嬰中心,嘉義縣社會局,嘉義縣政府,,,,222,2074,名稱、核定收托人數、地址、負責人、電話,
52,嘉義縣兒童安置教養機構,嘉義縣社會局,嘉義縣政府,,,,26,808,名稱、負責人、地址、電話、核定床位數,
53,嘉義縣視障者按摩院,嘉義縣社會局,嘉義縣政府,,,,42,772,營業所、負責人、地址、電話,
54,嘉義縣職業工會,嘉義縣社會局,嘉義縣政府,,,,82,1005,工會名稱、理事長姓名、會址、電話,
55,嘉義縣企業工會,嘉義縣社會局,嘉義縣政府,,,,41,754,工會名稱、理事長姓名、會 址、電話,
56,嘉義縣社區發展協會,嘉義縣社會局,嘉義縣政府,,,,105,1824,團體名稱、理事長姓名、會址、電話,
57,嘉義縣合作社場,嘉義縣社會局,嘉義縣政府,,,,61,1242,社場名稱、理事主席、社址、電話,
58,嘉義縣人民團體,嘉義縣社會局,嘉義縣政府,,,,120,1769,業別、團體名稱、會址、電話,
59,嘉義縣已立案之老人福利機構收住人數統計,嘉義縣社會局,嘉義縣政府,,,,100,778,機構名稱、負責人、核准床數、收住人數、地址、電話及傳真,
60,嘉義縣預告統計資料發布時間表,嘉義縣社會局,嘉義縣政府,,,,19,572,編號、資料種類、資料項目、發布形式、預定發布時間、備註,
61,嘉義縣委託辦理老人收容照顧合約機構,嘉義縣社會局,嘉義縣政府,,,,42,821,機構名稱、住址、評鑑成績、電話,
62,嘉義縣公車處站位資訊,嘉義縣公共汽車管理處,嘉義縣政府,,,,152,1008,站名、站位、路線,
63,嘉義縣公車處大雅站時刻表,嘉義縣公共汽車管理處,嘉義縣政府,,,,341,4009,時刻表,
64,嘉義縣電動機車充電站設置地點,嘉義縣環境保護局,嘉義縣政府,,,,103,2119,嘉義縣電動機車充電站設置地點一覽表,
65,嘉義縣高風險家庭關懷服務單位,嘉義縣社會局,嘉義縣政府,,,,25,829,委託單位、聯繫電話、地址、服務區域,
66,嘉義縣交通接送服務辦理單位,嘉義縣社會局,嘉義縣政府,,,,105,1903,服務單位、連絡人、聯絡電話、住址、服務區域,
67,嘉義縣居家服務辦理單位,嘉義縣社會局,嘉義縣政府,,,,68,786,服務單位、聯絡電話(聯絡人)、住址,
68,嘉義縣古蹟,嘉義縣文化觀光局,嘉義縣政府,,,,90,1089,"編號,名稱,指定別,主管機關,類別,位置,公告日期",
69,嘉義縣公廁建檔基本資料,嘉義縣環境保護局,嘉義縣政府,,,,75,751,嘉義縣公廁建檔基本資料,
70,嘉義縣噪音管制區圖,嘉義縣環境保護局,嘉義縣政府,,,,84,1173,嘉義縣噪音管制區圖,
71,嘉義縣病媒防治業及販賣業名單,嘉義縣環境保護局,嘉義縣政府,,,,28,488,嘉義縣病媒防治業及販賣業名單,
72,嘉義縣飲用水保護區,嘉義縣環境保護局,嘉義縣政府,,,,32,483,嘉義縣飲用水保護區,
73,跨縣市飲用水保護區,嘉義縣環境保護局,嘉義縣政府,,,,42,707,跨縣市飲用水保護區,
74,105年度臺灣嘉義地方法院法定預算,臺灣嘉義地方法院,嘉義縣政府,,,,36,515,105年度臺灣嘉義地方法院法定預算,
75,嘉義縣警察局業務職掌,嘉義縣警察局,嘉義縣政府,,,,39,469,單位名稱、聯絡電話、業務職掌,
76,嘉義縣警察局員警退休人數統計,嘉義縣警察局,嘉義縣政府,,,,91,808,嘉義縣警察局警察官及簡薦委人員退休情形,
77,嘉義縣警察局固定式違規照相設備設置地點,嘉義縣警察局,嘉義縣政府,,,,50,497,編號、設置地點、轄區分局,
78,嘉義縣交通肇事案件資料,嘉義縣警察局,嘉義縣政府,,,,110,735,十大易肇事路段及十大易肇事原因統計(口),
79,嘉義縣警察局移動式違規照相設備設置地點,嘉義縣警察局,嘉義縣政府,,,,42,492,編號、地點,
80,嘉義縣警察局取締酒駕違規及移送法辦件數一覽表,嘉義縣警察局,嘉義縣政府,,,,102,846,移送法辦案件、違規案件、拒測案件、行經路檢點不依指示停車接受稽查,
81,嘉義縣合法當鋪業資料,嘉義縣警察局,嘉義縣政府,,,,80,524,店舖名稱、營業地點,
82,嘉義縣刑事案件統計資料,嘉義縣警察局,嘉義縣政府,,,,78,471,主要提供各項刑事案件統計資料,
83,嘉義縣犯罪統計資訊,嘉義縣警察局,嘉義縣政府,,,,99,722,全般刑案發生件數、全般刑案破獲件數,
84,嘉義縣住宅竊盜點位資訊,嘉義縣警察局,嘉義縣政府,,,,110,738,日期、時間、住宅竊盜發生地點,
85,嘉義縣汽車竊盜點位資訊,嘉義縣警察局,嘉義縣政府,,,,58,448,日期、時間、汽車竊盜發生地點,
86,嘉義縣自行車竊盜點位資訊,嘉義縣警察局,嘉義縣政府,,,,46,462,日期、時間、自行車竊盜發生地點,
87,嘉義縣合法保全業者資料,嘉義縣警察局,嘉義縣政府,,,,38,396,公司名稱、住址,
88,嘉義縣違反毒品危害防制條例行政裁罰處分人數統計表,嘉義縣警察局,嘉義縣政府,,,,61,569,第三、四級毒品行政裁罰處分人數,
89,嘉義縣警察局各分局巡邏線箱數量,嘉義縣警察局,嘉義縣政府,,,,29,358,巡邏線箱數量,
90,嘉義縣警察局各分駐(派出)所數量,嘉義縣警察局,嘉義縣政府,,,,37,450,各分局分駐所數量統計(派出),
91,嘉義縣警察局社區治安會議預定時間表,嘉義縣警察局,嘉義縣政府,,,,187,460,場次、會議時間、召開單位、分局分駐所(派出)、社區組織、會議地點,
92,嘉義縣警察局社區治安會議辦理情形統計表,嘉義縣警察局,嘉義縣政府,,,,36,464,辦理場次、與會人數,
93,嘉義縣警察局路口監錄系統設置地點,嘉義縣警察局,嘉義縣政府,,,,73,582,編號、鄉鎮、管轄分局、管轄派出所、攝影機監視裝設位置,
94,嘉義縣警察局列管槍枝、刀械統計表,嘉義縣警察局,嘉義縣政府,,,,36,448,列管槍枝、刀械,
95,嘉義縣警察局各單位電話地址,嘉義縣警察局,嘉義縣政府,,,,47,480,單位、郵遞區號、地址、電話,
96,嘉義縣警察局財產統計表,嘉義縣警察局,嘉義縣政府,,,,31,387,提供本局每年各項財產增減情形,
97,嘉義縣警察局警用車輛油料管理報表,嘉義縣警察局,嘉義縣政府,,,,87,676,提供本局警用車輛油料使用情形,
98,嘉義縣警察局警光山莊電話、地址,嘉義縣警察局,嘉義縣政府,,,,20,455,警光山莊電話及地址,
99,嘉義縣警察局施政計畫,嘉義縣警察局,嘉義縣政府,,,,61,393,年度施政計畫,
100,嘉義縣易發生婦幼被害犯罪地點資料,嘉義縣警察局,嘉義縣政府,,,,62,414,地點位置、管轄警察局、分局,
101,嘉義縣高再犯危險之性侵害加害人人數統計表,嘉義縣警察局,嘉義縣政府,,,,41,425,高再犯危險之性侵害加害人人數統計,
102,嘉義縣警察局處理家庭暴力案件統計表,嘉義縣警察局,嘉義縣政府,,,,58,520,受理家庭暴力案件數、聲請保護令件數、執行保護令件數、執行保護令次數、違反保護令罪、逮捕現行犯人次、交保或飭回後採取相關保護措施件數,
103,嘉義縣警察局110受理案件統計表,嘉義縣警察局,嘉義縣政府,,,,261,522,110 電話受理案件統計,
104,嘉義縣警察局攻勢勤務線上查獲績效表,嘉義縣警察局,嘉義縣政府,,,,359,647,線上立即偵破之各項刑案績效,
105,嘉義縣警察局110電話抽訪情形,嘉義縣警察局,嘉義縣政府,,,,92,494,110電話抽訪情形,
106,嘉義縣警察局防空避難設備統計表,嘉義縣警察局,嘉義縣政府,,,,114,460,地下室、防空洞、防空坑、防空掩體、防空壕、緊急避難所數量,
107,嘉義縣警察局舉發違反道路交通管理事件成果統計表,嘉義縣警察局,嘉義縣政府,,,,365,689,主要提供舉發違反道路交通管理事件成果,
108,嘉義縣警察局道路交通事故原因及損傷統計表,嘉義縣警察局,嘉義縣政府,,,,938,1708,肇事原因、死傷人數、車輛損壞估值,
109,嘉義縣警察局舉發違反高速公路及快速公路管制規定成果統計表,嘉義縣警察局,嘉義縣政府,,,,199,552,違反高速公路及快速公路管制規定成果統計表,
110,嘉義縣警察局查獲經濟案件統計,嘉義縣警察局,嘉義縣政府,,,,242,441,處理經濟案件統計,
111,嘉義縣警察局處理違反社會秩序維護法案件統計,嘉義縣警察局,嘉義縣政府,,,,199,426,處理違反社會秩序維護法案件統計,
112,嘉義縣警察局查獲侵害智慧財產權案件成果,嘉義縣警察局,嘉義縣政府,,,,131,408,查獲侵害智慧財產權案件成果,
113,嘉義縣警察局取締攤販績效統計,嘉義縣警察局,嘉義縣政府,,,,194,556,取締攤販績效,
114,嘉義縣警察局執行家戶訪查發現及處理戶口(籍)案件成果統計表,嘉義縣警察局,嘉義縣政府,,,,128,486,家戶訪查發現及處理戶口案件成果統計(籍),
115,臺灣健康社區六星計畫社區治安績效季報表,嘉義縣警察局,嘉義縣政府,,,,84,768,健康社區六星計畫社區治安績效,
116,嘉義縣警察局為民服務成果表,嘉義縣警察局,嘉義縣政府,,,,170,401,為民服務各項成果統計,
117,嘉義縣警察局單位預算彙整表,嘉義縣警察局,嘉義縣政府,,,,64,561,主要提供歲入來源別預算表及歲出機關別預算表,
118,嘉義縣警察局警察人員獎勵統計表,嘉義縣警察局,嘉義縣政府,,,,223,563,警察人員獎勵情形統計,
119,嘉義縣警察局警察人員懲處統計表,嘉義縣警察局,嘉義縣政府,,,,218,480,警察人員懲處情形統計,
120,嘉義縣警察局警察人員傷亡人數統計表,嘉義縣警察局,嘉義縣政府,,,,250,843,警察人員傷亡人數統計,
121,嘉義縣警察局警察人員職員退休、資遣、撫卹人數統計表,嘉義縣警察局,嘉義縣政府,,,,290,603,警察人員職員退休、資遣、撫卹人數統計,
122,嘉義縣警察局警察人員違法起訴案件統計表,嘉義縣警察局,嘉義縣政府,,,,249,569,警察人員違法起訴案件統計,
123,嘉義縣警察局山地治安管制統計表,嘉義縣警察局,嘉義縣政府,,,,125,436,山地治安管制情形統計,
124,嘉義縣警察局義勇警察訓練及服勤成果統計表,嘉義縣警察局,嘉義縣政府,,,,33,395,義勇警察訓練及服勤成果統計,
125,嘉義縣警察局歲出預算編列暨執行統計,嘉義縣警察局,嘉義縣政府,,,,96,455,歲出預算編列暨執行情形統計,
126,嘉義縣警察局民防團隊編組人數統計表,嘉義縣警察局,嘉義縣政府,,,,77,469,民防團隊編組人數統計,
127,嘉義縣警察局運用山地義勇警察服行山地警備治安協助勤務人數統計表,嘉義縣警察局,嘉義縣政府,,,,55,410,運用山地義勇警察服行山地警備治安協助勤務人數,
128,嘉義縣警察局A1類道路交通事故統計表─時間別,嘉義縣警察局,嘉義縣政府,,,,192,705,A1類道路交通事故─時間別,
129,嘉義縣警察局A1+A2類道路交通事故統計表─時間別,嘉義縣警察局,嘉義縣政府,,,,136,840,A1+A2類道路交通事故─時間別,
130,嘉義縣警察局A1類道路交通事故統計表─車種別,嘉義縣警察局,嘉義縣政府,,,,102,659,A1類道路交通事故─車種別,
131,嘉義縣警察局A1+A2類道路交通事故統計表─車種別,嘉義縣警察局,嘉義縣政府,,,,154,498,A1+A2類道路交通事故─車種別,
132,嘉義縣警察局A1類道路交通事故統計表─道路類別及型態別,嘉義縣警察局,嘉義縣政府,,,,97,577,A1類道路交通事故─道路類別及型態別,
133,嘉義縣警察局A1+A2類道路交通事故─道路類別及型態別,嘉義縣警察局,嘉義縣政府,,,,115,507,A1+A2類道路交通事故─道路類別及型態別,
134,嘉義縣警察局A1+A2類道路交通事故統計表,嘉義縣警察局,嘉義縣政府,,,,188,763,A1+A2類道路交通事故統計表,
135,嘉義縣警察局A1類道路交通事故統計表,嘉義縣警察局,嘉義縣政府,,,,129,623,A1類道路交通事故統計表,
136,嘉義縣警察局民防團隊年度訓練成果統計表,嘉義縣警察局,嘉義縣政府,,,,42,378,民防團隊年度訓練成果,
137,嘉義縣警察局民眾申請國家賠償案件統計表,嘉義縣警察局,嘉義縣政府,,,,30,508,年份、申請件數、判決結果,
138,嘉義縣察局廉政會報會議紀錄,嘉義縣警察局,嘉義縣政府,,,,72,488,廉政會報會議紀錄,
139,嘉義縣少年犯罪預防宣導統計表,嘉義縣警察局,嘉義縣政府,,,,38,378,合計場次、人數,
140,嘉義縣少年犯罪分析,嘉義縣警察局,嘉義縣政府,,,,215,972,少年犯罪分析,
141,嘉義縣身心障礙者指紋建檔人數一覽表,嘉義縣警察局,嘉義縣政府,,,,19,397,年度、數量,
142,嘉義縣警察局受理警察刑事紀錄證明案件統計表,嘉義縣警察局,嘉義縣政府,,,,47,503,受理民眾申請警察紀錄證明件數統計,
143,嘉義縣防治人口販運工作通報窗口一覽表,嘉義縣警察局,嘉義縣政府,,,,62,417,受理人口販運案件相關單位聯繫管道(處),
144,嘉義縣警察局員警常年訓練成效統計表,嘉義縣警察局,嘉義縣政府,,,,50,452,學科、手槍、長槍、綜合逮捕術及跑步常年訓練成績統計,
145,嘉義縣警察局員警好人好事事蹟,嘉義縣警察局,嘉義縣政府,,,,33,559,員警好人好事事蹟,
146,嘉義縣警察局警政消息,嘉義縣警察局,嘉義縣政府,,,,33,397,提供嘉義縣警察局警政消息,
147,嘉義縣警察局破案消息,嘉義縣警察局,嘉義縣政府,,,,29,444,嘉義縣警察局破案消息,
148,嘉義縣警察局員警優良事蹟,嘉義縣警察局,嘉義縣政府,,,,31,423,嘉義縣警察局員警優良事蹟,
149,嘉義縣警察局犯罪預防宣導,嘉義縣警察局,嘉義縣政府,,,,34,482,嘉義縣警察局反詐騙宣導,
150,嘉義縣警察局交通安全宣導,嘉義縣警察局,嘉義縣政府,,,,19,535,嘉義縣警察局交通安全宣導,
151,嘉義縣警察局婦幼安全宣導,嘉義縣警察局,嘉義縣政府,,,,19,366,嘉義縣警察局婦幼安全宣導,
152,嘉義縣警察局少年安全宣導,嘉義縣警察局,嘉義縣政府,,,,32,609,嘉義縣警察局少年安全宣導,
153,嘉義縣警察局外僑安全宣導,嘉義縣警察局,嘉義縣政府,,,,28,488,嘉義縣警察局外僑安全宣導,
154,105年臺灣嘉義地方法院法定預算,臺灣嘉義地方法院,嘉義縣政府,,,,49,497,105年度臺灣嘉義地方法院法定預算,
155,合法收出養媒合服務者,嘉義縣社會局,嘉義縣政府,,,,189,1048,名稱、電話、服務處所地址、許可日期/許可證字號、許可範圍,
156,嘉義縣物資儲備所清冊,嘉義縣社會局,嘉義縣政府,,,,34,574,物資存放點名稱、聯絡人、電話、存放點鄉鎮、存放點村里、存放點地址,
157,嘉義市老人福利機構,嘉義市政府,嘉義縣政府,,,,159,1247,"性質,主管機關,辦理單位,成立日期,立案文號,負責人,連絡電話,傳真,電子郵件,地址,核定收容人數,收容對象_安養,收容對象_養護,收容對象_長照,收容對象_日照,收容對象_失智,收容對象_遊民,收容對象_其他,相關網站,X坐標,Y坐標,備註,最後更新時間",
158,嘉義市身心障礙福利機構,嘉義市政府,嘉義縣政府,,,,59,965,"性質,主管機關,辦理單位,成立日期,立案文號,負責人,連絡電話,傳真,電子郵件,地址,相關網站,X坐標,Y坐標,備註,最後更新時間",
159,嘉義市婦女福利服務中心,嘉義市政府,嘉義縣政府,,,,44,812,"主管機關,中心名稱,承辦單位,連絡電話,傳真,電子郵件,地址,相關網站,X坐標,Y坐標,備註,最後更新時間",
160,嘉義市家庭、社會福利服務中心,嘉義市政府,嘉義縣政府,,,,98,955,"主管機關,辦理單位,成立日期,連絡電話,傳真,電子郵件,地址,相關網站,X坐標,Y坐標,備註,最後更新時間",
161,嘉義縣空氣品質監測網 ,嘉義縣環境保護局,嘉義縣政府,,,,58,638,嘉義縣空氣品質監測網,
162,嘉義縣綠色商店名單,嘉義縣環境保護局,嘉義縣政府,,,,42,620,嘉義縣綠色商店名單,
163,嘉義縣環保餐館名單,嘉義縣環境保護局,嘉義縣政府,,,,34,508,嘉義縣環保餐館名單,
164,嘉義縣環保旅店名單,嘉義縣環境保護局,嘉義縣政府,,,,46,518,嘉義縣環保旅店名單,
165,嘉義縣環境教育場域,嘉義縣環境保護局,嘉義縣政府,,,,45,379,嘉義縣環境教育場域,
166,嘉義縣縣治地區廣告淨區,嘉義縣環境保護局,嘉義縣政府,,,,28,423,嘉義縣縣治地區廣告淨區,
167,嘉義縣柴油車排煙動力檢測站,嘉義縣環境保護局,嘉義縣政府,,,,35,422,嘉義縣柴油車排煙動力檢測站,
168,嘉義縣垃圾清運,嘉義縣環境保護局,嘉義縣政府,,,,69,594,嘉義縣垃圾清運,
169,北嘉義兩溪流域門戶觀光亮點整合鏈結計畫,嘉義縣政府,嘉義縣政府,,,,81,875,北嘉義兩溪流域門戶觀光亮點整合鏈結計畫,
170,嘉義縣朴子市整合建設計畫案 ,嘉義縣政府,嘉義縣政府,,,,88,1086,嘉義縣朴子市整合建設計畫案,
171,故宮南院嘉義田園城鄉計畫,嘉義縣政府,嘉義縣政府,,,,146,1532,故宮南院嘉義田園城鄉計畫,
172,臺灣嘉義地方法院104年度單位決算~,臺灣嘉義地方法院,嘉義縣政府,,,,17,392,臺灣嘉義地方法院104年度單位決算,
173,嘉義縣立棒球場及周遭資源整合共構,嘉義縣政府,嘉義縣政府,,,,15,397,棒球場及周遭資源整合共構,
174,106年度臺灣嘉義地方法院預算案,臺灣嘉義地方法院,嘉義縣政府,,,,14,310,106年度臺灣嘉義地方法院預算案,
175,嘉義縣政府-便民服務-聯絡電話,嘉義縣政府,嘉義縣政府,,,,31,219,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",
176,嘉義縣政府-便民服務-便民服務表單,嘉義縣政府,嘉義縣政府,,,,14,185,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",
177,嘉義縣政府-便民服務-常見問答,嘉義縣政府,嘉義縣政府,,,,10,228,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",
178,嘉義縣政府-縣府訊息-縣府新聞,嘉義縣政府,嘉義縣政府,,,,129,218,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",
179,嘉義縣政府-縣府訊息-活動看板-縣府活動看板,嘉義縣政府,嘉義縣政府,,,,17,203,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",
180,嘉義縣政府-縣府訊息-縣府公告,嘉義縣政府,嘉義縣政府,,,,16,169,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",
181,嘉義縣政府_招標資訊(歷史區),嘉義縣政府,嘉義縣政府,,,,15,252,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",
182,嘉義縣政府-縣府訊息-縣府徵才,嘉義縣政府,嘉義縣政府,,,,20,222,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",
183,嘉義縣政府-縣府訊息-嘉義行腳,嘉義縣政府,嘉義縣政府,,,,20,167,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",
184,嘉義縣政府-縣府訊息-出版專區,嘉義縣政府,嘉義縣政府,,,,19,179,"ArticleType: 公告模式:0.文章 1.附件 2.連結,FileName: 文章檔案,Link: 文章連結,其餘欄位的說明為格式欄位",
