編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
16,新竹市統計年報-歲入預算-按來源別,主計處/統計科,新竹市政府,,,27,,,年度別、項目、總計、稅課收入、工程受益費收入、罰款及賠償收入、規費收入、財產收入、營業盈餘及事業收入、補助及協助收入、捐獻及贈與收入、其他收入,
17,新竹市統計年報-平均每戶家庭收支,主計處/統計科,新竹市政府,,,8,,,新竹市平均每戶所得收入、消費支出、非消費支出與可支配所得等項目,
18,新竹市政府對民間團體補(捐)助經費明細表,主計處/歲計科,新竹市政府,,,2948,,,年度、工作計畫科目名稱、補助事項或用途、補助對象、主辦機關、累計撥付金額[千元]、有無涉及財物或勞務採購、處理方式[如未涉及採購則毋須填列，如採公開招標，請填列得標廠商]、屬除外規定之民間團體、非除外規定之民間團體,
19,新竹市統計年報-歷年財政狀況,主計處/統計科,新竹市政府,,,12,,,融資調度需求、歲入歲出差短、債務還本、融資調度財源、賒借收入、移用以前年度歲計賸餘、自有財源比率、賦稅依存度、補助及協助依存度、債務未償餘額、債務未償餘額占歲出比例,
20,新竹市公立納骨堂清冊,民政處/宗教禮儀科,新竹市政府,,,3,,,殯葬設施名稱,
21,新竹市私立納骨塔清冊,民政處/宗教禮儀科,新竹市政府,,,2,,,編號、殯葬設施名稱、經營公司登記名稱、現任負責人、連絡電話、傳真、地址,
22,新竹市合法殯葬業,民政處/宗教禮儀科,新竹市政府,,,84,,,編號、殯葬業者名稱、負責人、統一編號、許可狀態、營業住址、聯絡電話1、鄉鎮市區別,
23,臺閩地區役政單位連絡、傳真電話一覽表,民政處/兵役科,新竹市政府,,,23,,,臺閩地區役政單位連絡、傳真電話一覽表,
24,新兵入營訓練中心,民政處/兵役科,新竹市政府,,,23,,,國防部暨所屬新訓單位駐地郵政信箱聯絡電話一覽表,
25,新竹市各里集會所,民政處/自治行政科,新竹市政府,,,59,,,序號、里集會所名稱、管理單位、聯絡人、聯絡電話、集會所地址、緯度、經度、圖片URL,
26,新竹市人口統計表,民政處/戶政科,新竹市政府,,,504,,,年月、區域別、里數、鄰數、戶數、性別、人口數、遷入人數、遷出人數、出生人數、死亡人數、結婚對數、離婚對數、平地原住民、山地原住民,
27,新竹市寺廟名冊,民政處/宗教禮儀科,新竹市政府,,,167,,,新竹市寺廟名冊可供查詢資料欄位有寺廟名稱主祀神像教別組織型態寺廟所在地寺廟電話,
28,新竹市教會堂名冊,民政處/宗教禮儀科,新竹市政府,,,35,,,編號新竹市教會堂名冊可供查詢資料欄位有教會堂名稱董事長主事務所地址電話設立許可日期,
29,新竹市里長名冊,民政處/自治行政科,新竹市政府,,,122,,,屆別，性別，職稱，性別，區別，里別，通訊地址，市內電話，行動電話,
30,新竹市鄰長名冊,民政處/自治行政科,新竹市政府,,,2159,,,屆次，區別，里別，鄰別，姓名,
31,新竹市各區公所調解委員會服務資訊,民政處/自治行政科,新竹市政府,,,4,,,區別、調解秘書、連絡電話、服務地址,
32,新竹市各區沙包領取電話及地點,民政處/自治行政科,新竹市政府,,,3,,,新竹市各區沙包領取電話及地點,
33,新竹市各區公所資訊,民政處/自治行政科,新竹市政府,,,8,,,區別，地址，連絡電話，負責人,
34,新竹市法律扶助服務律師名單,民政處/自治行政科,新竹市政府,,,33,,,編號，姓名，事務所地址，電話，學歷，經歷,
35,新竹市觀光工廠,產業發展處/工商科,新竹市政府,,,1,,,工廠名稱、負責人、地址、聯絡電話、網站,
36,新竹市創意風格產業店家名冊,產業發展處/工商科,新竹市政府,,,22,,,店家名稱、電話、地址,
37,新竹市工廠廠商名冊,產業發展處/工商科,新竹市政府,,,0,,,序號、工廠名稱、工廠地址、負責人、產業類別,
38,新竹市各市場名冊,產業發展處/市場管理科,新竹市政府,,,13,,,鄉鎮市區 市集名稱 經營方式 地址,
39,新竹市攤販市集清冊,產業發展處/市場管理科,新竹市政府,,,1,,,鄉鎮市區 市集名稱 經營方式 地址,
40,新竹市受保護樹木,產業發展處/生態保育科,新竹市政府,,,82,,,編號　樹種　里別　座落地點　推估年齡(年)　樹圍(m) 樹高(m)　GPS(緯度)　GPS(經度),
41,新竹市漁業單位聯絡資訊,產業發展處/漁業科,新竹市政府,,,0,,,序號、單位、住址、聯絡電話,
42,新竹市濱海野生動物保護區,產業發展處/生態保育科,新竹市政府,,,104,,,界址點號、橫座標（X）、縱座標（Y）,
43,新竹市商業名冊,產業發展處/工商科,新竹市政府,,,19212,,,序號、統一編號、商業名稱、商業地址、負責人、營業項目,
44,新竹市人工魚礁禁漁區經緯度,產業發展處/漁業科,新竹市政府,,,3,,,縣市別、禁漁區名稱、中心位置、經緯度、平均水深、公告時間、範圍、座標系統,
45,新竹市自來水管承裝商,產業發展處/工商科,新竹市政府,,,0,,,序號、承裝商名稱、等級、負責人、許可證字號、狀態、營業地址,
46,新竹市電器承裝商,產業發展處/工商科,新竹市政府,,,188,,,序號、登記證字號、公司行號名稱、等級、營業地址、負責人、登記核准日期、現況,
47,新竹市加油(氣)站,產業發展處/工商科,新竹市政府,,,39,,,編號、加油站名、公司主體、區域、住址、營業時間,
49,新竹市市民農園承租資訊,產業發展處/農林畜牧科,新竹市政府,,,3,,,聯絡方式,
50,新竹市農會,產業發展處/農林畜牧科,新竹市政府,,,7,,,農會資訊,
53,新竹市政府暨所屬政風機構人員數,政風處/政風行政科,新竹市政府,,,4,,,政風機構數、編制員額數、現有員額總數、現有員額未在勤數、現有員額在勤數、缺額總數、缺額可派補數、缺額無法派補數,
54,新竹市政府廉政倫理事件統計,政風處/政風行政科,新竹市政府,,,4,,,年度、受贈財物、飲宴應酬、請託關說,
57,新竹市家庭教育中心服務內容,家庭教育中心/一般人員,新竹市政府,,,17,,,服務項目、主題、詳細內容,
58,新竹市家庭教育中心諮詢專線值班表,家庭教育中心/一般人員,新竹市政府,,,21,,,服務時間、時段、開放日、4128185專線值班志工老師,
59,新竹市政府最新債務訊息,財政處/財務管理科,新竹市政府,,,30,,,項目、一年以上債務未償餘額、短期債務未償餘額、平均每人負擔債務、自償性債務未償餘額(含非營業特種基金),
60,新竹市酒製造業者明細表,財政處/金融與菸酒管理科,新竹市政府,,,3,,,製造業者名稱、統一編號、負責人、總機構所在地、聯絡電話、產品種類、執照起始日期、製酒執照號碼,
61,新竹市有財產總值,財政處/公有財產科,新竹市政府,,,24,,,分類項目、筆(幢)數、面積(公頃)、金額(新台幣億元)、價值百分比,
62,新竹市幼兒園名錄,教育處/特殊與學前教育科,新竹市政府,,,163,,,編號、學年度、學期、鄉鎮、設立別、幼兒園名稱、核准設立日期、設立許可證號、園長/園主任、幼兒園電話幼兒園住址、核定總招收人數、兼辦業務,
63,新竹市終身教育學習地圖,教育處/社會教育科,新竹市政府,,,23,,,學校別、學校名稱、住址、電話1、電話2,
64,新竹市立國中小通訊資料,教育處/國民教育科,新竹市政府,,,53,,,學校、電話、地址,
65,新竹市國小學區劃分,教育處/國民教育科,新竹市政府,,,31,,,區別、校名、學區轄里-全部里鄰、學區轄里-部分里鄰,
66,新竹市國中學區劃分,教育處/國民教育科,新竹市政府,,,15,,,區別、校名、學區轄里-全部里鄰、學區轄里-部分里鄰,
67,新竹市各學年度國民小學普通班班級數及學生人數,教育處/國民教育科,新竹市政府,,,91,,,學年度、學校名稱、總班級數、一年級學生數、一年級班級數、二年級學生數、二年級班級數、三年級學生數、三年級班級數、四年級學生數、四年級班級數、五年級學生數、五年級班級數、六年級學生數、六年級班級數、下學年度一年級預估數學生數、下學年度一年級預估數班級數,
68,新竹市各學年度國民中學普通班班級數及學生人數,教育處/國民教育科,新竹市政府,,,45,,,學年度、學校名稱、總班級數、一年級學生數、一年級班級數、二年級學生數、二年級班級數、三年級學生數、三年級班級數、下學年度一年級預估數學生數、下學年度一年級預估數班級數,
69,新竹市已立案補習班,教育處/社會教育科,新竹市政府,,,405,,,補習班名稱、核准科目名稱、補習班住址、電話、立案文號、立案日期,
70,新竹市公共圖書館通訊,文化局/圖書資訊科,新竹市政府,,,7,,,序號、圖書館名稱、電話、地址,
71,新竹市台灣工藝之家,文化局/視覺藝術科,新竹市政府,,,10,,,工作室名稱、電話、地址、E-mail,
72,新竹市街頭藝人名單,文化局/表演藝術科,新竹市政府,,,658,,,授證號碼、姓名、藝名、組別、專長項目、通訊電話、行動電話、電子信箱或網路聯絡方式（8種欄位）,
73,新竹市演藝團體列表,文化局/表演藝術科,新竹市政府,,,50,,,團體名稱、聯絡人姓名、立案日期、表演類別、團隊類別,
74,新竹市民俗一覽表,文化局/文化資產科,新竹市政府,,,1,,,名稱、保存團體、公告日期,
75,新竹市博物館群一覽表,文化局/博物館科,新竹市政府,,,4,,,序號、名稱、電話、地址、開館時間、休館時間、票價、經緯度,
76,新竹市玻璃工藝創作者一覽表,文化局/博物館科,新竹市政府,,,98,,,編號 區別 公司 住址 電話,
77,圖書館書籍借閱量,文化局/圖書資訊科,新竹市政府,,,210,,,統計年月、館藏地、借閱人次、借閱冊數、續借人次、續借冊數、還書人次、還書冊數、預約人次、預約冊數、取消預約取消預約人次、冊數、借閱 續借人次、借閱 續借冊數,
78,圖書預算及採購冊數,文化局/圖書資訊科,新竹市政府,,,3,,,年度、圖書預算、購買圖書冊數,
79,新竹市古蹟一覽表,文化局/文化資產科,新竹市政府,,,36,,,種類 、古蹟名稱、地址、公告日期、經度、緯度、 圖片URL,
80,新竹市歷史建築一覽表,文化局/文化資產科,新竹市政府,,,23,,,歷史建築名稱、地址、公告日期、經度、緯度、圖片URL,
81,新竹市傳統藝術一覽表,文化局/文化資產科,新竹市政府,,,0,,,傳統藝術名稱、保存團體/保存者、公告日期,
82,古物一覽表,文化局/文化資產科,新竹市政府,,,9,,,106年12月29日公告,
83,新竹市地方文化館,文化局/博物館科,新竹市政府,,,8,,,館舍名稱、館舍簡介、營業時間、公休日、地址、緯度、經度、電話、票價、屬性,
84,新竹市垃圾清運路線總表,環保局/清潔科,新竹市政府,,,3235,,,編號、班別、清運路線名稱、順序、清潔公車停置地點、預估到達時間、預估離開時間、停留時間、車號、駕駛、隨車人員、回收日(星期幾),
85,新竹市環保旅店資訊,環保局/綜計科,新竹市政府,,,5,,,序號、飯店名稱、電話、地址、官網,
86,新竹市綠色商店資訊,環保局/綜計科,新竹市政府,,,310,,,綠色商店編號、商店簡稱、聯絡人、聯絡地址、聯絡電話,
87,新竹市病媒防治業業者名單,環保局/綜計科,新竹市政府,,,0,,,名稱、地址、電話,
88,新竹市空氣品質人工監測站,環保局/空噪科,新竹市政府,,,162,,,測站名稱、測站編號、懸浮微粒開始檢測日期(μg/m3)、懸浮微粒結束檢測日期(μg/m3)、天候、TSP、PM10、正己烷抽出物、氯鹽、硝酸鹽、硫酸鹽、鉛、落塵量開始檢測日期(公噸/平方公里/月)、落塵量結束檢測日期(公噸/平方公里/月)、數據,
89,新竹市機車排氣檢驗站,環保局/空噪科,新竹市政府,,,0,,,檢驗站站號、站名、電話及地址,
90,新竹市電動機車充電站,環保局/空噪科,新竹市政府,,,0,,,編號、設置單位名稱、地址、站數、充電設備名稱、備註,
91,新竹市噪音管制區,環保局/空噪科,新竹市政府,,,0,,,管制區類別、里別、範圍,
92,新竹市環保局柴油車排煙檢測站地址及聯絡電話,環保局/空噪科,新竹市政府,,,1,,,單位、地址、聯絡電話、預約電話、傳真電話、服務時間,
93,新竹市應回收廢棄物回收處理業及舊貨商名冊,環保局/環衛科,新竹市政府,,,0,,,編號、公司名稱、區域、聯絡電話、貯存地址、回收項目、備註,
94,廢食用油回收合格清除機構名冊,環保局/廢處科,新竹市政府,,,29,,,許可證字號、機構名稱、機構地址、機構電話、有效期限,
95,廢棄物清除/處理機構名冊,環保局/廢處科,新竹市政府,,,96,,,級別、機構名稱、地址、電話、負責人、管制編號,
96,新竹市河川水質監測,環保局/水土科,新竹市政府,,,169,,,河川名稱、測站名稱、採樣日期、採樣時間、氣溫(TMP)、採樣描述(選填)、溶氧量(DO)、生化需氧量(BOD5)、懸浮固體(SS)、pH值(pH)、導電度(EC)、水溫(WT)、大腸桿菌群(Coli_G)、氨氮(NH3_N)、鉛(Pb)、六價鉻(Cr6)、鎘(Cd)、銅(Cu)、鋅(Zn)、鎳(Ni),
97,新竹市農地土壤監測資料,環保局/水土科,新竹市政府,,,0,,,103年新竹市農地土壤定期監測資料表 ,
98,新竹市河川測站,環保局/水土科,新竹市政府,,,0,,,河川名稱、測站名稱、測站代碼、水體分類等級(選填)、中文地址(選填)、經度_度、經度_分、經度_秒、緯度_度、緯度_分、緯度_秒、X_座標_TWD97_121、Y_座標_TWD97_121、X_座標_TWD97_119、Y_座標_TWD97_119、X_座標_TWD97_117、Y_座標_TWD97_117、X_座標_TWD97_115、Y_座標_TW...,
99,新竹市政府環境影響評估審查委員會委員名單,環保局/綜計科,新竹市政府,,,21,,,姓名、服務單位,
100,新竹市航空噪音防制區,環保局/空噪科,新竹市政府,,,0,,,防制區類別、範圍、里別,
101,新竹市飲水機飲水點位址,環保局/水土科,新竹市政府,,,28,,,飲水機所在地、飲水點名稱、飲水點說明、地址、開放時間、水溫(冰、溫、冷、熱)、位置(室內/室外)、樓層、廠牌、機型、備註,
102,新竹市自來水供水系統直接供水點(民眾端)監測資料,環保局/水土科,新竹市政府,,,178,,,序號、稽查日期、稽查結果、檢驗地點、供水系統、檢驗結果-細菌項目、檢驗結果-一般項目、檢驗結果-重金屬一、依據107年新竹市飲用水管理稽查管制計畫辦理重金屬檢測，1採樣點每年檢測1次。二、飲用水水質標準：大腸桿菌群(MPN、CFU/100mL)：6、總菌落數(CFU/mL)：100、自由有效餘氯(mg/L)：0.2~1.0、氫離子濃度指數(PH值)：6~8.5、鉛(mg/L)：0.01、銅(mg/L)：1.0、鋅(mg/L)：5.0,
103,新竹市3處淨水廠原水檢測資料,環保局/水土科,新竹市政府,,,7,,,檢驗地點、檢驗時間、pH值、水溫、導電度、化學需氧量mg/L、鎘mg/L、鉻mg/L、氨氮mg/L、大腸桿菌群FU/100mL，註1:原水檢測系依據飲用水水源水質標準第5條檢驗項目，可執行檢驗項目檢測。,
104,新竹市3處淨水廠清水檢測資料,環保局/水土科,新竹市政府,,,19,,,檢驗地點、檢驗時間、pH值、水溫、餘氯mg/L、鎘mg/L、鉛mg/L、鉻mg/L、銅mg/L、鋅mg/L、鎳mg/L、氨氮mg/L、大腸桿菌群CFU/100mL、總菌落數CFU/100mL，註1:清水係指經淨水處理後輸送至用戶前之水質，依據飲用水水質標準經處理後可供飲用之項目辦理檢驗作業。,
106,新竹市懸掛羅馬旗幟廣告物路段表,環保局/環衛科,新竹市政府,,,34,,,序號	路段	區域	單位申請組數	備註,
107,垃圾強制分類表(資源回收物及廚餘),環保局/環衛科,新竹市政府,,,31,,,"類別,分類, 項目, 可回收物品範例, 不可回收物品範例, 注意事項",
108,106年新竹市資源回收統計表,環保局/環衛科,新竹市政府,,,20,,,106年新竹市資源回收細目統計表,
111,新竹市醫療機構西醫地址電話名冊,衛生局/醫政科,新竹市政府,,,212,,,機構名稱、地址、負責人、聯絡電話,
112,新竹市護理之家名冊,衛生局/醫政科,新竹市政府,,,5,,,機構名稱、縣市別、鄉鎮市區、街道巷弄號、機構代碼、機構狀態、權屬別、型態別、負責人、負責人電話1、負責人電話2,
113,新竹市產後護理之家名冊,衛生局/醫政科,新竹市政府,,,7,,,機構名稱、縣市別、鄉鎮市區、街道巷弄號、機構代碼、機構狀態、權屬別、型態別、負責人、負責人電話,
114,新竹市AED心臟電擊器設置地點,衛生局/醫政科,新竹市政府,,,165,,,場所編號、場所名稱、場所地址、場所類型、AED放置地點、AED地點描述、管理員姓名、連絡電話、設置日期、保固期限、代理商名稱,
115,新竹市高齡友善銀行,衛生局/企劃科,新竹市政府,,,32,,,認證年度、機關單位、分行、區別、地址、電話,
116,新竹市依法設置哺集乳室名單,衛生局/國民健康科,新竹市政府,,,41,,,編號、公共場所名稱、地址、電話、緯度、經度,
117,新竹市門診戒菸合約醫療院所名冊,衛生局/國民健康科,新竹市政府,,,61,,,序號、院所名稱、電話、地址,
118,新竹市健康盒餐業者名冊,衛生局/國民健康科,新竹市政府,,,10,,,編號、認證年度、有效期限、業者名稱、營業地址、緯度、經度、連絡電話,
119,新竹市遠距健康照護站139站名冊,衛生局/國民健康科,新竹市政府,,,139,,,單位名稱 地址,
120,新竹市藥局(含健保藥局)名冊,衛生局/食品藥物管理科,新竹市政府,,,141,,,包含負責人姓名、藥局名稱、地址、電話、傳真,
121,新竹市流感疫苗合約院所名冊,衛生局/疾病管制科,新竹市政府,,,74,,,十碼章、醫院名稱、縣市別、行政區、郵遞區號、地址、	連絡電話、備註、建立日期、	更新日期,
122,新竹市流感抗病毒藥劑院所名冊,衛生局/疾病管制科,新竹市政府,,,74,,,十碼章、醫院名稱、縣市別、行政區、郵遞區號、地址、連絡電話、座標緯度、座標經度、備註、建立日期、更新日期,
123,新竹市幼童公費常規疫苗,衛生局/疾病管制科,新竹市政府,,,0,,,疫苗中文名稱、疫苗英文簡稱、接種時程、劑次、接種禁忌,
124,新竹市國中小高中職學校周邊人行道禁菸範圍表,衛生局/國民健康科,新竹市政府,,,58,,,行政區、學校名稱、禁菸範圍,
125,新竹市預防接種合約院所名冊,衛生局/疾病管制科,新竹市政府,,,39,,,序號、合約醫療院所名稱、十碼章、電話、地址,
126,新竹市衛生局食品抽驗合格名單,衛生局/食品藥物管理科,新竹市政府,,,940,,,類別、檢體名稱、製造廠商名稱、製造廠商地址、製造廠商電話、抽驗日期、抽驗地點、抽驗地點地址、抽驗地點電話、檢驗結果,
127,新竹市愛滋匿名篩檢機構名單,衛生局/疾病管制科,新竹市政府,,,0,,,機構名稱、地址、電話、服務時間,
128,新竹市針具及保險套販賣點名單,衛生局/疾病管制科,新竹市政府,,,6,,,類別、區別、販賣機設置地點、電話、地址、販售價格,
129,新竹市預防愛滋廢棄針具回收點名單,衛生局/疾病管制科,新竹市政府,,,4,,,區別、安裝地點名稱、地址,
130,新竹市預防愛滋諮詢服務點名單,衛生局/疾病管制科,新竹市政府,,,15,,,分類、清潔針具執行點名稱、電話、地址,
131,新竹市中醫診所名冊,衛生局/醫政科,新竹市政府,,,73,,,機構名稱、地址、負責人、聯絡電話,
132,新竹市醫療機構牙醫診所名冊,衛生局/醫政科,新竹市政府,,,142,,,醫療機構名稱、地址、負責人、聯絡電話,
133,新竹市反毒資訊區,衛生局/心理健康及毒品防制科,新竹市政府,,,51,,,項目名稱、單位名稱、電話、地址、備註,
134,新竹市游泳池水質檢驗情形,衛生局/疾病管制科,新竹市政府,,,22,,,日期、名稱、檢體編號1、檢體編號2、餘氯、餘氯結果判定、總菌落數、總菌落數結果判定、大腸桿菌、大腸桿菌結果判定、備註,
135,新竹市衛生局餐飲衛生管理分級評核名單,衛生局/食品藥物管理科,新竹市政府,,,288,,,每年度餐飲衛生管理分級評核活動優良名單,
136,新竹市衛生局食品複驗名單,衛生局/食品藥物管理科,新竹市政府,,,11,,,新竹市衛生局食品複驗名單,
137,新竹市衛生局專案抽驗名單,衛生局/食品藥物管理科,新竹市政府,,,404,,,新竹市衛生局專案抽驗名單,
138,新竹市水療池水質檢驗情形,衛生局/疾病管制科,新竹市政府,,,26,,,日期、名稱、檢體編號1、檢體編號2、總菌落數、總菌落數結果判定、大腸桿菌、大腸桿菌結果判定、備註,
139,新竹市水質複查情形,衛生局/疾病管制科,新竹市政府,,,2,,,日期、名稱、檢體編號1、檢體編號2、餘氯、餘氯結果判定、總菌落數、總菌落數結果判定、大腸桿菌、大腸桿菌結果判定、備註,
140,新竹市急救責任醫院小兒科醫師駐診時間,衛生局/醫政科,新竹市政府,,,34,,,星期別、時間、醫院名稱、地址、緯度、經度,
141,新竹市乳房攝影合約醫院,衛生局/國民健康科,新竹市政府,,,5,,,醫院名稱、地址、電話、緯度、經度、營業時間,
142,新竹市中度級以上急救責任醫院,衛生局/醫政科,新竹市政府,,,5,,,醫事機構代碼、醫療機構、評量等級、地址、電話、連結網址,
143,24小時母乳諮詢專線,衛生局/國民健康科,新竹市政府,,,8,,,值班日、服務時間、輪值單位、聯絡人、備註,
144,新生兒聽力篩檢醫療機構資格審查通過名單,衛生局/國民健康科,新竹市政府,,,307,,,編號、縣市、醫事機構代碼、醫療院所名稱、郵遞區號、地址,
145,嬰幼兒各項疫苗接種適合年齡及禁忌,衛生局/疾病管制科,新竹市政府,,,22,,,疫苗種類、劑別、適合接種年齡、禁忌,
146,新竹市各區衛生所辦理各項疫苗接種時間表,衛生局/疾病管制科,新竹市政府,,,30,,,服務項目、服務日、服務時間、行政區、單位名稱、電話、地址、緯度、經度、備註,
147,新竹市加水站名冊,衛生局/食品藥物管理科,新竹市政府,,,58,,,加水站名稱、地址、緯度、經度、水源、管理人、聯絡電話、許可證字號、許可證有效期限,
148,新竹市政府捐血中心,衛生局/醫政科,新竹市政府,,,0,,,捐血地點名稱、作業時間、電話、地址、緯度、經度,
149,新生兒聽力確診醫院通過資格審查名單,衛生局/國民健康科,新竹市政府,,,54,,,編號、縣市、醫事機構代碼、醫療機構名稱、郵遞區號、地址,
150,新竹市警察機關資料,警察局/資訊科,新竹市政府,,,0,,,單位、郵遞區號、地址、電話、X軸座標、Y軸座標,
151,新竹市錄影監視系統設置地點,警察局/資訊科,新竹市政府,,,0,,,編號、攝影機地點,
152,新竹市違規自動照相固定桿設置地點,警察局/資訊科,新竹市政府,,,55,,,地點、限速(km/h)、經度、緯度,
153,新竹市固定桿違規舉發統計,警察局/資訊科,新竹市政府,,,778,,,年份、月份、違規地點、件數,
154,新竹市交通違規取締統計,警察局/資訊科,新竹市政府,,,28,,,年度、月份、酒醉駕車、闖紅燈、一般超速、嚴重超速、闖單行道、轉彎未依規定、機車行駛禁行機車道、機車不依規兩段式轉彎、攤架取締沒入、自行車違規、淨牌、違規停車攔查、違規停車逕舉、無照駕駛、未戴安全帽、未繫安全帶、不依規撥接行動電話、超載、載運危險物品不依規定、違規超車、汽車佔用停等區、其他違規,
155,新竹市警察局每月交通事故統計,警察局/資訊科,新竹市政府,,,28,,,年度、月份、A1件數、A1死亡、A1受傷、A2件數、A2受傷、A3件數,
156,新竹市拖吊場保管場資訊,警察局/資訊科,新竹市政府,,,0,,,拖吊場名稱、地址、緯度、經度、電話、服務時間,
157,新竹市保全公司業者名冊,警察局/資訊科,新竹市政府,,,0,,,公司名稱、郵遞區號、營業處所、聯絡電話,
158,新竹市代收稅款金融機構服務據點,稅務局/資訊管理科,新竹市政府,,,105,,,序號、單位名稱、地址 、電話,
159,新竹市稅務局保管個資項目彙整表,稅務局/稅務管理科,新竹市政府,,,255,,,個人資料檔案名稱、保有依據、個人資料類別、保管單位,
160,新竹市房屋位置所在段落等級表,稅務局/房屋稅科,新竹市政府,,,538,,,街路名稱、起點、訖點、級別(1-14級，級別數越高段落等級越低)、段落等級(%),
161,新竹市娛樂稅徵收率,稅務局/消費稅科,新竹市政府,,,0,,,項目、徵收率,
162,新竹市印花稅課徵範圍、稅率及納稅義務人,稅務局/消費稅科,新竹市政府,,,0,,,憑證名稱、說明、稅率或稅額、納稅義務人,
163,新竹市使用牌照稅分類稅額表,稅務局/消費稅科,新竹市政府,,,0,,,汽缸總排氣量(立方公分)、自用(全年稅額/元)、營業用(全年稅額/元)、營業用(半年稅額/元),
164,新竹市房屋標準單價表,稅務局/房屋稅科,新竹市政府,,,420,,,構造別、總層數、第一類(各種用途)、第二類(各種用途)、第三類(各種用途)、第四類(各種用途),
165,新竹市各類房屋折舊標準表,稅務局/房屋稅科,新竹市政府,,,20,,,構造別、代號、折舊率、耐用年數、殘值率,
166,新竹市地價稅累進起點地價及課稅級距表,稅務局/地價稅科,新竹市政府,,,42,,,年度、級距、課稅地價下限(元)、課稅地價上限(元)、累進差額(元)、稅率(‰),
167,新竹市民眾繳稅管道利用情形,稅務局/資訊管理科,新竹市政府,,,8,,,年度、自動櫃員機、網際網路、電話語音、便利商店、晶片金融卡、信用卡、臨櫃,
168,新竹市各年度地方稅實徵情況,稅務局/會計室,新竹市政府,,,8,,,年度、地價稅、土地增值稅、房屋稅、使用牌照稅、契稅、印花稅、娛樂稅,
169,新竹市最近6年土地增值稅稅源統計表,稅務局/機會稅科,新竹市政府,,,18,,,年度別、稅種、筆數、面積、移轉現值、調整後原地價、改良土地費用、漲價總數額、長期持有減徵、查定稅額、增繳地價抵繳、重劃減徵、徵收減徵、其他減徵、應納稅額,
