編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
66,基隆市消防局各單位通訊錄,基隆市消防局,基隆市政府,,,,6,319,據點、地點、聯絡電話,
67,基隆市建檔管理公廁,基隆市環境保護局,基隆市政府,,,,34,156,Country(縣市)、City(行政區)、Village(里)、Number(建檔管理編號)、Name(公廁名稱)、Address(公廁地址)、Administration(管理單位)、Latitude(緯度)、Longitude(經度)、Grade(級別)、Type2(場所類別)、Type(公廁類別),
68,基隆市公設民營及私立托嬰中心,基隆市政府社會處,基隆市政府,,,,25,367,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、核定收托人數、相關網站、X坐標、Y坐標、備註、最後更新時間,
69,基隆市兒童及少年福利服務中心,基隆市政府社會處,基隆市政府,,,,1,145,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、相關網址、X坐標、Y坐標、備註、最後更新時間,
70,基隆市身心障礙福利機構,基隆市政府社會處,基隆市政府,,,,8,120,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、備註、最後更新時間,
71,基隆市老人文康中心,基隆市政府社會處,基隆市政府,,,,3,138,區別、機構名稱、電話、傳真、地址、網址,
72,基隆市家庭/社會福利服務中心,基隆市政府社會處,基隆市政府,,,,1,80,主管機關、辦理單位、成立日期、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、備註、最後更新時間,
73,基隆市志願服務推廣中心,基隆市政府社會處,基隆市政府,,,,4,181,區別、機構名稱、電話、傳真、地址、網址,
74,基隆市家事服務中心,基隆市政府社會處,基隆市政府,,,,1,170,區別、機構名稱、電話、傳真、地址、網址,
75,基隆市家庭暴力及性侵害防治中心,基隆市政府社會處,基隆市政府,,,,10,411,主管機關、中心名稱、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、備註、最後更新時間,
76,基隆市政府駐基隆法院家庭暴力事件服務處,基隆市政府社會處,基隆市政府,,,,2,132,區別、機構名稱、電話、傳真、地址、網址,
77,基隆市避難收容所位置及收容人數,基隆市政府社會處,基隆市政府,,,,16,287,主管機關、收容所編號、收容所名稱、收容所鄉鎮市區、收容所村里、地址、管理人、連絡電話、收容人數、X坐標、Y坐標、備註、最後更新時間,
78,基隆市應回收廢棄物回收處理業名單,基隆市環境保護局,基隆市政府,,,,12,277,編號、公司名稱、地址、電話、統一編號,
79,基隆市兒童及少年安置教養機構,基隆市政府社會處,基隆市政府,,,,12,201,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、地址、核准收托或安置人數、相關網站、備註、最後更新時間,
80,基隆市老人文康/福利服務中心,基隆市政府社會處,基隆市政府,,,,13,284,主管機關、中心名稱、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、備註、最後更新時間,
81,基隆旅遊網,基隆市政府交通旅遊處,基隆市政府,,,,57,387,,
82,基隆市公有路外停車場基本資料,基隆市政府交通旅遊處,基隆市政府,,,,87,772,停車場名稱、車格位、地址、聯絡電話,
83,基隆市路邊收費路段及收費時間一覽表,基隆市政府交通旅遊處,基隆市政府,,,,5,155,編號	路段	收費時間	費率(一小時),
84,基隆市警察局集會遊行發生數統計,基隆市警察局,基隆市政府,,,,19,152,、基隆市警察局、集會遊行發生數統計,
85,臺灣基隆地方法院106年度5月份會計月報,臺灣基隆地方法院,基隆市政府,,,,0,37,106年5月會計月報：歲入累計表等10張,
86,基隆市104年衛生管理優良廠商,基隆市衛生局,基隆市政府,,,,2,80,項目、廠商市招名稱、營業登記名稱、電話、營業地址、評核等級,
87,基隆市105年衛生管理優良廠商,基隆市衛生局,基隆市政府,,,,1,81,項目、廠商市招名稱、營業登記名稱、電話、營業地址、評核等級,
88,基隆市衛生局105年食品抽驗不符規定名冊,基隆市衛生局,基隆市政府,,,,3,72,檢驗項目、檢體編號、檢體名稱、抽驗廠商/地址、來源廠商/地址、檢驗結果,
89,基隆市衛生局105年食品抽驗符合規定名冊,基隆市衛生局,基隆市政府,,,,1,66,檢驗項目、檢體編號、檢體名稱、抽驗廠商/地址、來源廠商/地址、檢驗結果,
90,基隆市衛生局106年食品抽驗不符規定名冊,基隆市衛生局,基隆市政府,,,,4,75,檢驗項目、檢體名稱、抽驗廠商/地址、來源廠商/地址、檢驗結果,
91,基隆市衛生局106年食品抽驗符合規定名冊,基隆市衛生局,基隆市政府,,,,3,83,檢驗項目、檢體名稱、抽驗廠商/地址、來源廠商/地址、檢驗結果,
92,基隆市105-106年各項預防接種衛生所及合約醫療院所名冊,基隆市衛生局,基隆市政府,,,,13,238,鄉鎮市區、機構類別、合約醫療院所名稱、十碼代碼、公費_各項常規疫苗、公費_卡介苗、公費_其他、自費_A型肝炎疫苗_幼兒、自費_A型肝炎疫苗_成人、自費_B型肝炎疫苗、自費_肺炎鏈球菌疫苗_13PCV、自費_肺炎鏈球菌疫苗_23PPV、自費_輪狀病毒疫苗、自費_Tdap疫苗、自費_其他、接種時間_供參考敬請洽詢醫療院所實際接種時間、負責人、洽詢電話、地址、醫療資訊系統廠商_代碼、醫療資訊系統廠商名稱,
93,基隆市嬰幼兒公費常規疫苗接種單位,基隆市衛生局,基隆市政府,,,,3,151,鄉鎮市區、機構類別、合約醫療院所名稱、十碼代碼、公費_各項常規疫苗、公費_卡介苗、公費_其他、自費_A型肝炎疫苗_幼兒、自費_A型肝炎疫苗_成人、自費_B型肝炎疫苗、自費_肺炎鏈球菌疫苗_13PCV、自費_肺炎鏈球菌疫苗_23PPV、自費_輪狀病毒疫苗、自費_Tdap疫苗、自費_其他、接種時間_供參考敬請洽詢醫療院所實際接種時間、負責人、洽詢電話、地址、醫療資訊系統廠商_代碼、醫療資訊系統廠商名稱,
94,臺灣基隆地方法院106年度6月份會計月報,臺灣基隆地方法院,基隆市政府,,,,0,71,106年6月會計月報：歲入累計表等10張,
95,基隆市柴油車排煙檢測站地址.電話及相關資訊,基隆市環境保護局,基隆市政府,,,,22,444,,
96,機車業務相關資訊,基隆市環境保護局,基隆市政府,,,,7,141,基 隆 市 機 車 定 檢 站 一 覽 表、,
97,基隆市政府市政信箱1999資訊,基隆市政府研考處,基隆市政府,,,,10,203,縣市名稱、市內1999電話、市外1999電話、市政信箱網頁,
98,基隆市食品工廠名單,基隆市衛生局,基隆市政府,,,,18,138,項次、工廠登記編號、工廠登記名稱、產業類別、主要產品、場所地址、負責人,
99,基隆市工廠名冊(106年8月),基隆市政府產業發展處,基隆市政府,,,,14,115,工廠名稱、廠址、負責人姓名、產業類別、產品名稱,
100,基隆市房屋標準單價表,基隆市稅務局,基隆市政府,,,,18,152,基隆市房屋標準單價表,
101,基隆市地段率等級表,基隆市稅務局,基隆市政府,,,,7,122,捌、基隆市房屋地段率等級表、,
102,基隆市籍娛樂漁業漁船經營資訊一覽表 ,基隆市政府產業發展處,基隆市政府,,,,9,141,漁船名、聯絡人、訂船專線、載客人數、海釣資訊、部落格、E-mail,
103,基隆市106年土石流警戒值,基隆市政府產業發展處,基隆市政府,,,,10,68,縣市、鄉鎮、警戒範圍、、土石流警戒 基準值 (mm)、參考雨量站,
104,市場通訊錄,基隆市政府產業發展處,基隆市政府,,,,2,76,市   場   別、市   場   地   點區別、地          址、市場電話,
105,基隆市各公有市場、集中場聯絡電話,基隆市政府產業發展處,基隆市政府,,,,6,95,名    稱、地    址、管理員聯絡電話、管理員聯絡電話2,
106,認識禽流感及防治十不五要宣導資料,基隆市政府產業發展處,基隆市政府,,,,0,63,病名、症狀、潛伏期、傳染途徑、預防、治療、致病病毒、致死率,
107,基隆市不動產買賣實價登錄Open Data(106年5月買賣登記案件),基隆市政府地政處,基隆市政府,,,,3,176,鄉鎮市區、交易標的、土地區段位置或建物區門牌、土地移轉總面積平方公尺、都市土地使用分區、非都市土地使用分區、非都市土地使用編定、交易年月日、交易筆棟數、移轉層次、總樓層數、建物型態、主要用途、主要建材、建築完成年月、建物移轉總面積平方公尺、建物現況格局-房、建物現況格局-廳、建物現況格局-衛、建物現況格局-隔間、有無管理組織、總價元、單價每平方公尺、車位類別、車位移轉總面積平方公尺、車位總價元、備註、編號,
108,基隆市不動產租賃實價登錄Open Data(106年5月租賃登記案件),基隆市政府地政處,基隆市政府,,,,3,94,鄉鎮市區、租賃標的、土地區段位置或建物區門牌、租賃總面積平方公尺、都市土地使用分區、非都市土地使用分區、非都市土地使用編定、租賃年月日、租賃筆棟數、租賃層次、總樓層數、建物型態、主要用途、主要建材、建築完成年月、建物現況格局-房、建物現況格局-廳、建物現況格局-衛、建物現況格局-隔間、有無管理組織、有無附傢俱、總額元、單價每平方公尺、車位類別、租金總額元、備註、編號,
109,106年度5月基隆市土地建物登記管理資料,基隆市政府地政處,基隆市政府,,,,1,87,公　、開　、類、、編製機、關、基隆市政府(、地政處),
110,106年度6月基隆市土地建物登記管理資料,基隆市政府地政處,基隆市政府,,,,1,85,公　、開　、類、、編製機、關、基隆市政府(、地政處),
111,106年度7月基隆市土地建物登記管理資料,基隆市政府地政處,基隆市政府,,,,1,81,公　、開　、類、、編製機、關、基隆市政府(、地政處),
112,基隆市已登記公私有土地登記管理 Open Data(105年案件登記),基隆市政府地政處,基隆市政府,,,,3,88,公　開　類、、編製機關、基隆市政府(地政處),
113,臺灣基隆地方法院106年度7月份會計月報,臺灣基隆地方法院,基隆市政府,,,,3,84,106年7月會計月報：歲入累計表等10張,
114,基隆市不動產買賣實價登錄Open Data(106年6月買賣登記案件),基隆市政府地政處,基隆市政府,,,,2,118,鄉鎮市區、交易標的、土地區段位置或建物區門牌、土地移轉總面積平方公尺、都市土地使用分區、非都市土地使用分區、非都市土地使用編定、交易年月日、交易筆棟數、移轉層次、總樓層數、建物型態、主要用途、主要建材、建築完成年月、建物移轉總面積平方公尺、建物現況格局-房、建物現況格局-廳、建物現況格局-衛、建物現況格局-隔間、有無管理組織、總價元、單價每平方公尺、車位類別、車位移轉總面積平方公尺、車位總價元、備註、編號,
115,臺灣基隆地方法院107年單位預算案書(XML),臺灣基隆地方法院,基隆市政府,,,,5,58,,
116,基隆市不動產租賃實價登錄Open Data(106年6月租賃登記案件),基隆市政府地政處,基隆市政府,,,,3,100,鄉鎮市區、租賃標的、土地區段位置或建物區門牌、租賃總面積平方公尺、都市土地使用分區、非都市土地使用分區、非都市土地使用編定、租賃年月日、租賃筆棟數、租賃層次、總樓層數、建物型態、主要用途、主要建材、建築完成年月、建物現況格局-房、建物現況格局-廳、建物現況格局-衛、建物現況格局-隔間、有無管理組織、有無附傢俱、總額元、單價每平方公尺、車位類別、租金總額元、備註、編號,
117,106年度8月基隆市土地建物登記管理資料,基隆市政府地政處,基隆市政府,,,,2,72,公　、開　、類、、編製機、關、基隆市政府(、地政處),
118,臺灣基隆地方法院106年度8月份會計月報,臺灣基隆地方法院,基隆市政府,,,,0,72,,
119,106年1月各項稅捐實徵淨額與預算數及上年同期比較－本月數,基隆市稅務局,基隆市政府,,,,3,67,　稅　　目　　別、本月實徵數合計(1)、本年度、以前年度、本月退還以前年度歲入款(2)、本月實徵淨額(1)－(2)、本月分配預算數、執行率(％)、上年同月實徵淨額、增減(%)、資料時間、單位,
120,基隆市不動產租賃實價登錄Open Data(106年7月租賃登記案件),基隆市政府地政處,基隆市政府,,,,6,81,鄉鎮市區、租賃標的、土地區段位置或建物區門牌、租賃總面積平方公尺、都市土地使用分區、非都市土地使用分區、非都市土地使用編定、租賃年月日、租賃筆棟數、租賃層次、總樓層數、建物型態、主要用途、主要建材、建築完成年月、建物現況格局-房、建物現況格局-廳、建物現況格局-衛、建物現況格局-隔間、有無管理組織、有無附傢俱、總額元、單價每平方公尺、車位類別、租金總額元、備註、編號,
121,法務部矯正署基隆少年觀護所105年會計報告(按月),法務部矯正署基隆看守所,基隆市政府,,,,0,30,會計年度、月份、款、項、目、節、預算年度、預算科目編號、預算科目名稱、分支計畫編號、分支計畫名稱、用途別編號、用途別名稱、原預算數、追加減數、第一預備金、第二預備金、經費流用數、預算調整數、截至本月止累計分配數_1、本月實現數、截至本月止累計實現數_2、應付數、已分配尚未執行數、備註_預暫付數、基金別、會計分類、使用機關別、科目分類、會計科目編號、會計科目名稱、金額、科目名稱、取得成本、以前年度累計折舊_長期投資評價、本年度資本資產成本變動_增加數、本年度資本資產成本變動_減少數、本年度累計折舊_長期投資評價變動數、期末帳面金額、備註、業務計畫或工作計畫、經資門、執行數、項目、收入實現數、減項_收入待納庫數、加項_以前年度待納庫繳庫數、加項_以前年度撥款於本年度繳還數_材料、加項_以前年度撥款於本年度繳還數_存出保證金、加項_以前年度撥款於本年度繳還數_其他應收款、加項_預收款、加項_剔除經費、繳付公庫數、一級用途別編號、一級用途別名稱、支出實現數、加項_預付款、加項_材料、加項_存出保證金、加項_零用金、加項_退還收入預收款、加項_其他應收款、減項_以前年度撥款於本年度實現數、公庫撥入數、公庫分配數餘額、金額_本月數、金額_累計數,
122,矯正署基隆看守所105年會計報告(按月),法務部矯正署基隆看守所,基隆市政府,,,,0,29,會計年度、月份、款、項、目、節、預算年度、預算科目編號、預算科目名稱、細目編號、細目名稱、原預算數、追加減數、截至本月止累計分配數_1、本月實現數、截至本月止累計實現數_2、應收收入數_3、分配數預算餘額_4、分支計畫編號、分支計畫名稱、用途別編號、用途別名稱、第一預備金、第二預備金、經費流用數、預算調整數、應付數、已分配尚未執行數、備註_預暫付數、基金別、會計分類、使用機關別、科目分類、會計科目編號、會計科目名稱、金額、科目名稱、取得成本、以前年度累計折舊_長期投資評價、本年度資本資產成本變動_增加數、本年度資本資產成本變動_減少數、本年度累計折舊_長期投資評價變動數、期末帳面金額、備註、業務計畫或工作計畫、經資門、執行數、項目、收入實現數、減項_收入待納庫數、加項_以前年度待納庫繳庫數、加項_以前年度撥款於本年度繳還數_材料、加項_以前年度撥款於本年度繳還數_存出保證金、加項_以前年度撥款於本年度繳還數_其他應收款、加項_預收款、加項_剔除經費、繳付公庫數、一級用途別編號、一級用途別名稱、支出實現數、加項_預付款、加項_材料、加項_存出保證金、加項_零用金、加項_退還收入預收款、加項_其他應收款、減項_以前年度撥款於本年度實現數、公庫撥入數、公庫分配數餘額、金額_本月數、金額_累計數、年度預算數,
123,矯正署基隆少年觀護所106年會計報告(按月),法務部矯正署基隆看守所,基隆市政府,,,,0,30,會計年度、月份、款、項、目、節、預算年度、預算科目編號、預算科目名稱、分支計畫編號、分支計畫名稱、用途別編號、用途別名稱、原預算數、追加減數、第一預備金、第二預備金、經費流用數、預算調整數、截至本月止累計分配數_1、本月實現數、截至本月止累計實現數_2、應付數、已分配尚未執行數、備註_預暫付數、基金別、會計分類、使用機關別、科目分類、會計科目編號、會計科目名稱、金額、科目名稱、取得成本、以前年度累計折舊_長期投資評價、本年度資本資產成本變動_增加數、本年度資本資產成本變動_減少數、本年度累計折舊_長期投資評價變動數、期末帳面金額、備註、業務計畫或工作計畫、經資門、執行數、項目、收入實現數、減項_收入待納庫數、加項_以前年度待納庫繳庫數、加項_以前年度撥款於本年度繳還數_材料、加項_以前年度撥款於本年度繳還數_存出保證金、加項_以前年度撥款於本年度繳還數_其他應收款、加項_預收款、加項_剔除經費、繳付公庫數、一級用途別編號、一級用途別名稱、支出實現數、加項_預付款、加項_材料、加項_存出保證金、加項_零用金、加項_退還收入預收款、加項_其他應收款、減項_以前年度撥款於本年度實現數、公庫撥入數、公庫分配數餘額、金額_本月數、金額_累計數,
