編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
55,104年高雄市外國人地權登記管理,,高雄市政府,,,5,24,41,高雄市外國人地權登記管理(104年6月),
56,高雄市104年度取締闖紅燈前十大路口,,高雄市政府,,,10,5,47,"路口,取締件數,",
57,高雄市104年度發生交通事故前十大路口,,高雄市政府,,,10,8,53,"排名,發生路口,交通事故件數,死亡人數,受傷人數,",
58,高雄市104年度取締併排停車前十大路段,,高雄市政府,,, 10,5,32,高雄市104年度取締併排停車前十大路段,
59,高雄市104年度取締超速前十大路段,,高雄市政府,,, 10,7,43,"違規地點,取締件數,",
60,高雄市104年度發生交通事故前十大路段,,高雄市政府,,,10,12,67,"排名,交通事故發生路段,件數,死亡人數,受傷人數,",
61,105年度高雄市徵解地政規費,,高雄市政府,,, 1,68,62,"規費名稱,徵收數,解庫數,備註",
62,高雄市勞工月刊(105年起),,高雄市政府,,, 1,45,33,105高雄市勞工月刊1月號,
63,105年高雄市公地撥用統計表,,高雄市政府,,, 1,18,46,公地撥用統計,
64,高雄市105年度辦理公共設施用地徵收工程一覽表,,高雄市政府,,, 1,26,59,編號、用地單位、工程名稱、行政區別、公告期限、發價日期、備註,
65,105年12月現有員額表,,高雄市政府,,, 1,3,23,105年12月現有員額表,
66,105年高雄市政府1999話務中心話務中心服務量趨勢圖,,高雄市政府,,,365,87,94,說明：(A)進線總電話數=IVR總進線數(B)按1轉客服人員數=IVR總進線後，按1轉接專人數(C)客服人員應答數=(B)按1轉客服人員數-(D)電話掛斷數(D)電話掛斷數=(B)按1轉客服人員數-(C)客服人員應答數(E)電話外撥數=話務人員績效日報表之電話外撥數(F)電話處理總數=(A)進線總電話數+(E)電話外撥數(G)服務水準%=20秒內專人接聽數/(C)客服人員應答數*100(H)平均等待時間=進線電話總等待時間/(B)按1轉客服人員數(I)平均通話時間=進線電話總通話時間/(C)客服人員應答數,
67,杉林區公所106年提升服務品質執行計畫,,高雄市政府,,, 1,5,22,高雄市杉林區公所106年度提升服務執行計畫,
68,消防局105年火災出動人員、車輛、船艇、直升機月報表,,高雄市政府,,,38,42,71,"行政區,受理火災件數,消防人員,義消人員,其他1,救出人數,直線消防車,屈折消防車,化學消防車,水箱消防車,水庫消防車,泡沫消防車,幫浦消防車,超高壓消防車,救助器材車,排煙車,照明車,空氣壓縮車,救災指揮車,水陸兩用車,災情勘查車,化災處理車,火災現場勘驗車,消防警備車,消防救災越野車,消防救災機車,緊急修護車,救護車一般型,救護車加護型,救生艇,直升機,其他2,",
69,105年度支用道路交通安全預算辦理情形-高市62101運用大眾傳播媒體宣導計畫,,高雄市政府,,,1,3,11,"機關別,項次,廣告主要內容,托播對象,刊登\播出時間,刊登\播出次數,金額,經費來源 (並請註明計畫編 號)",
70,高雄市105年度A1交通事故地點資料,,高雄市政府,,, 168,52,156,"發生時間,發生地點,死亡受傷人數,車種",
71,高雄市105年度A2交通事故地點資料,,高雄市政府,,, 51763,47,98,"公布高雄市105年度A2交通事故發生時間,發生地點,死亡受傷人數,車種",
72,105年高雄市辦理土地徵收情形統計,,高雄市政府,,, 1,34,69,高雄市辦理土地徵收情形統計,
73,消防局105年歲出預算表,,高雄市政府,,, 12,9,45,"科目名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較",
74,消防局105年歲入預算表,,高雄市政府,,,6,7,45,"科目名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,",
75,高雄市105年度取締闖紅燈前十大路口,,高雄市政府,,, 10,8,58,排名，違規地點,
76,高雄市105年度取締未依規定兩段式左轉前十大路口,,高雄市政府,,, 10,7,57,排名，違規地點,
77,大寮區基本資料表105年,,高雄市政府,,, 1,54,65,105年1月份大寮區基本資料,
78,105年空氣污染物連續自動監測設施(CEMS),,高雄市政府,,, 12,112,123,"工廠管制編號,煙囪,監測項目,時間,測值,狀態碼,",
79,105年消保官查核行程一覽表,,高雄市政府,,, 1,18,43,提供105年消保官查核行程一覽表,
80,高雄市勞工大學105成果表,,高雄市政府,,, 1,11,32,高雄市勞工大學105成果表,
81,105年度高雄市大寮區役男出境及逾期不歸人數統計表,,高雄市政府,,, 1,7,28,105年度高雄市大寮區役男出境及逾期不歸人數統計表,
82,105年度高雄市大寮區兵役列管人數統計表,,高雄市政府,,, 1,6,26,105年度高雄市大寮區兵役列管人數統計,
83,105年高雄市完成設立備查之不動產經紀業,,高雄市政府,,, 12,11,41,截至105年11月底，於高雄市完成設立備查之不動產經紀業,
84,高雄市105年度取締酒駕前十大路口,,高雄市政府,,, 10,13,64,排名，違規地點,
85,105年高雄市不同權屬土地筆數統計,,高雄市政府,,, 1,2,36,"區名/項目,公有土地總筆數,國有土地總筆數,省有土地總筆數,高雄市有土地總筆數,高雄市共有土地總面積	其他總筆數",
86,105年消保官教育宣導彙整表,,高雄市政府,,, 1,15,37,提供105年消保官教育宣導彙整表,
87,105年度全國公告之具高再犯危險之性侵害加害人人數統計總表,,高雄市政府,,, 24,5,33,人數,
88,高雄市大社區公所105年度決算表,,高雄市政府,,, 1,4,21,科目、預算數,
89,105年「高雄客家伴手禮」商家產品聯絡資訊一覽表,,高雄市政府,,, 100,7,70,序號	商家名稱	產品名稱	電話	地址,
90,高雄市「清淨家園社區營造計畫」實施計畫,,高雄市政府,,,1,107,259,提供106年高雄市「清淨家園社區營造計畫」實施計畫,
91,105年高雄市不同權屬土地面積統計,,高雄市政府,,, 1,7,71,"區名/項目,全部土地總面積,公有土地總面積,私有土地總面積,公私共有土地總面積,其他總面積",
92,105年高雄市公有土地面積統計,,高雄市政府,,, 1,9,66,"區名/項目,公有土地總面積,國有土地總面積,省有土地總面積,高雄市有土地總面積,高雄市共有土地總面積,其他總面積",
93,105年高雄市土地及建物登記管理,,高雄市政府,,, 12,77,49,高雄市土地及建物登記管理,
94,105年高雄市測量案件統計,,高雄市政府,,, 12,90,131,高雄市測量案件統計,
95,105年高雄市不動產買賣統計,,高雄市政府,,, 12,67,89,"區名,件數,土地筆數,土地面積(平方公尺),建物棟(戶)數,建物面積(平方公尺),",
96,105年高雄市公有土地筆數統計,,高雄市政府,,, 1,7,49,"區名/項目,公有土地總筆數,國有土地總筆數,省有土地總筆數,高雄市有土地總筆數,高雄市共有土地總面積,其他總筆數,",
97,105年度仁大工業區敦親睦鄰回饋金明細表,,高雄市政府,,, 1,8,29,細項、金額、合計,
98,105年度高雄市大社區仁武垃圾焚化廠營運回饋金支出明細表,,高雄市政府,,, 1,6,29,申請案號、案件名稱、累計執行金額、備註,
99,105年殯葬管理處空氣污染物連續自動監測設施(CEMS),,高雄市政府,,,2,21,65,"工廠管制編號,煙囪,監測項目,時間,測值,狀態碼,",
100,高雄市老屋活化整修及經營補助計畫,,高雄市政府,,,1,177,442,高雄市老屋活化及經營補助計畫,
101,105年高雄市不動產拍賣統計,,高雄市政府,,, 12,56,40,"區名,件數,土地筆數,土地面積(平方公尺),建物棟(戶)數,建物面積(平方公尺),",
102,105年高雄1999派工資料,,高雄市政府,,, 12,24,44,"FileNo：案號,Cre_Date：反映日期,Save_Date：通報日期,ReplyUnit：權責單位代碼,UnitName：權責單位,Zipcode：行政區域代碼(郵政區號),ZipName：行政區域,Address：維修地點,Informdesc：通報事項,Beforedesc：反映內容,Status：管制狀況代碼,StatusName：管制狀況,Close_Date：結案日期,Afterdesc：處理結果,Memo：備註,Lat：緯度,Lng：經度",
103,105年度機關資料開放程度評鑑,,高雄市政府,,,1,20,49,"項次,機關名稱,機關評鑑總分,各星等資料項,資料項總數,機關評鑑名次",
104,105年列管計畫進度,,高雄市政府,,, 1.01MB,43,65,105年10月列管計畫進度,
105,105年高雄市外國人地權登記管理,,高雄市政府,,,1,96,50,說明所有權取得、移轉及他項權利登記,
106,高雄市105年度取締併排停車前十大路口,,高雄市政府,,, 10,4,39,排名，違規地點,
107,高雄市105年度取締市區超速前十大路口,,高雄市政府,,, 10,8,61,排名，違規地點,
108,105年高雄市颱風豪雨期間開放車輛臨時停放處所一覽表,,高雄市政府,,,319,274,199,行政區、編號、臨時停車處所、可提供小型車停車位、地址、執行單位、下班後值勤電話、本府負責督導機關,
109,高雄市非都市土地使用分區與編定筆數及面積,,高雄市政府,,, 1,20,43,使用分區、用地類別,
110,106年高雄市完成設立備查之不動產經紀業,,高雄市政府,,, 12,56,120,截至106年1月底，於高雄市完成設立備查之不動產經紀業,
111,106年1至6月導覽機託播統計,,高雄市政府,,, 36,6,45,"時間戳記,託播單位,託播日期,託播格式,託播數量,託播主題,託播內容屬性",
112,106年高雄市土地公告現值,,高雄市政府,,, 1,45,169,縣市、行政區、地段、地號、公告土地現值,
113,104年火災搶救日報表_以行政區作統計,,高雄市政府,,, 1,2,26,區域、受理件數、一一九電話、一一O電話、自動電話、民眾親自報案、執勤發現、其他、一般民眾死、一般民眾受傷、消防人員死、消防人員受傷、義消人員死、義消人員受傷、房屋燒毀間數、救出人數、出動消防人員、出動義消人次、出動車輛數量、財損至未滿一百萬件次、財損至一百萬以上未滿伍佰萬元件次、財損至伍佰萬元以上件次、總計金額至千元,
114,104年緊急救護日報表_以行政區作統計,,高雄市政府,,, 1,2,21,區域、受理件數、救護載送人數,
115,105年緊急救護日報表_以行政區作統計,,高雄市政府,,, 1,4,24,區域、受理件數、車輛派遣數、空跑件數、救護載送人數,
116,105年火災搶救日報表_以行政區作統計,,高雄市政府,,, 1,5,29,區域、受理次數、有財務損失、無財務損失、誤謊報、一般民眾死亡、一般民眾受傷、消防人員死亡、消防人員受傷、義消人員死亡、義消人員受傷、房屋燒毀間數、救出人數、出動消防人員、出動義消人次、出動車輛數量、財物損失初估金額千元,
117,104年其他案件統計表_以分隊作統計,,高雄市政府,,, 1,1,20,單位、除蜂、捕蛇、送水、受困、其他、動物救援,
118,104年其他案件統計表_以行政區作統計,,高雄市政府,,, 1,1,15,單位、除蜂、捕蛇、送水、受困、其他、動物救援,
119,105年其他案件統計表_以分隊作統計,,高雄市政府,,, 1,3,25,單位、除蜂、捕蛇、送水、受困、其他、動物救援,
120,105年其他案件統計表_以行政區作統計,,高雄市政府,,, 1,2,29,單位、除蜂、捕蛇、送水、受困、其他、動物救援,
121,106年消防局火災出動人員、車輛、船艇、直升機,,高雄市政府,,, 1,2,31,"行政區,受理火災件數,消防人員,義消人員,其他1,救出人數,直線消防車,屈折消防車,化學消防車,水箱消防車,水庫消防車,泡沫消防車,幫浦消防車,超高壓消防車,救助器材車,排煙車,照明車,空氣壓縮車,救災指揮車,水陸兩用車,災情勘查車,化災處理車,火災現場勘驗車,消防警備車,消防救災越野車,消防救災機車,緊急修護車,救護車一般型,救護車加護型,救生艇,直升機,其他2",
122,105年報案情形統計表,,高雄市政府,,, 1,3,29,日期與報案方式、一一九、一一O轉報、親自報案、執勤發現、自動電話、其他,
123,104年報案情形統計表,,高雄市政府,,, 1,1,14,日期與報案方式、一一九、一一O轉報、親自報案、執勤發現、自動電話、其他,
124,103年報案情形統計表,,高雄市政府,,, 1,4,16,日期與報案方式、一一九、一一O轉報、親自報案、執勤發現、自動電話、其他,
125,102年報案情形統計表,,高雄市政府,,, 1,2,17,日期與報案方式、一一九、一一O轉報、親自報案、執勤發現、自動電話、其他,
126,101年報案情形統計表,,高雄市政府,,, 1,1,17,日期與報案方式、一一九、一一O轉報、親自報案、執勤發現、自動電話、其他,
127,103年火災搶救日報表_以行政區作統計,,高雄市政府,,, 1,7,15,區域、受理次數、有財務損失、無財務損失、誤謊報、一般民眾死亡、一般民眾受傷、消防人員死亡、消防人員受傷、義消人員死亡、義消人員受傷、房屋燒毀間數、救出人數、出動消防人員、出動義消人次、出動車輛數量、財物損失初估金額千元,
128,103年緊急救護日報表_以行政區作統計,,高雄市政府,,, 1,4,19,區域、受理件數、救護載送人數,
129,102年火災搶救日報表_以行政區作統計,,高雄市政府,,, 1,1,16,區域、受理件數、一一九電話、一一O電話、自動電話、民眾親自報案、執勤發現、其他、一般民眾死、一般民眾受傷、消防人員死、消防人員受傷、義消人員死、義消人員受傷、房屋燒毀間數、救出人數、出動消防人員、出動義消人次、出動車輛數量、財損至未滿一百萬件次、財損至一百萬以上未滿伍佰萬元件次、財損至伍佰萬元以上件次、總計金額千元,
130,102年緊急救護日報表_以行政區作統計,,高雄市政府,,, 1,2,21,區域、受理件數、救護載送人數,
131,101年火災搶救日報表_以行政區作統計,,高雄市政府,,, 1,1,15,區域、受理次數、有財務損失、無財務損失、誤謊報、一般民眾死亡、一般民眾受傷、消防人員死亡、消防員受傷、義消人員死亡、義消人員受傷、房屋燒毀間數、救出人數、出動消防人員、出動義消人次、出動車輛數量、財物損失初估金額千元,
132,101年緊急救護日報表_以行政區作統計,,高雄市政府,,, 1,1,17,區域、受理件數、救護載送人數,
133,100年火災搶救日報表_以行政區作統計,,高雄市政府,,, 1,2,20,區域、受理次數、有財務損失、無財務損失、誤謊報、一般民眾死亡、一般民眾受傷、消防人員死亡、消防人員受傷、義消人員死亡、義消人員受傷、房屋燒毀間數、救出人數、出動消防人員、出動義消人次、出動車輛數量、財物損失初估金額千元,
134,100年緊急救護日報表_以行政區作統計,,高雄市政府,,, 1,2,22,區域、受理件數、救護載送人數,
135,105年火災搶救日報表_以分隊作統計,,高雄市政府,,, 1,6,26,單位、受理件數、有財務損失、無財務損失、誤謊報、一般民眾死亡、一般民眾受傷、消防人員死、消防人員受傷、義消人員死、義消人員受傷、房屋燒毀間數、救出人數、出動消防人員、出動義消人次、出動車輛數量、財物損失初估金額千元,
136,105年緊急救護日報表_以分隊作統計,,高雄市政府,,, 1,12,31,單位、受理件數、車輛派遣數、空跑件數、救護載送人數,
137,104年火災搶救日報表_以分隊作統計,,高雄市政府,,, 1,1,17,單位、受理件數、一一九電話、一一O電話、自動電話、民眾親自報案、執勤發現、其他、一般民眾死、一般民眾受傷、消防人員死、消防人員受傷、義消人員死、義消人員受傷、房屋燒毀間數、救出人數、出動消防人員、出動義消人次、出動車輛數量、財損至未滿一百萬件次、財損至一百萬以上未滿伍佰萬元件次、財損至伍佰萬元以上件次、總計金額千元,
138,104年緊急救護日報表_以分隊作統計,,高雄市政府,,, 1,1,22,單位、受理件數救護載送人數,
139,103年火災搶救日報表_以分隊作統計,,高雄市政府,,, 1,1,15,單位、受理件數、一一九電話、一一O電話、自動電話、民眾親自報案、執勤發現、其他、一般民眾死、一般民眾受傷、消防人員死、消防人員受傷、義消人員死、義消人員受傷、房屋燒毀間數、救出人數、出動消防人員、出動義消人次、出動車輛數量、財損至未滿一百萬件次、財損至一百萬以上未滿伍佰萬元件次、財損至伍佰萬元以上件次、總計金額千元,
140,103年緊急救護日報表_以分隊作統計,,高雄市政府,,, 1,5,21,單位、受理件數救護載送人數,
141,102年火災搶救日報表_以分隊作統計,,高雄市政府,,, 1,1,13,單位、受理件數、一一九電話、一一O電話、自動電話、民眾親自報案、執勤發現、其他、一般民眾死、一般民眾受傷、消防人員死、消防人員受傷、義消人員死、義消人員受傷、房屋燒毀間數、救出人數、出動消防人員、出動義消人次、出動車輛數量、財損至未滿一百萬件次、財損至一百萬以上未滿伍佰萬元件次、財損至伍佰萬元以上件次、總計金額千元,
142,102年緊急救護日報表_以分隊作統計,,高雄市政府,,, 1,2,15,單位、受理件數救護載送人數,
143,101年火災搶救日報表_以分隊作統計,,高雄市政府,,, 1,1,14,單位、受理件數、一一九電話、一一O電話、自動電話、民眾親自報案、執勤發現、其他、一般民眾死、一般民眾受傷、消防人員死、消防人員受傷、義消人員死、義消人員受傷、房屋燒毀間數、救出人數、出動消防人員、出動義消人次、出動車輛數量、財損至未滿一百萬件次、財損至一百萬以上未滿伍佰萬元件次、財損至伍佰萬元以上件次、總計金額千元,
144,101年緊急救護日報表_以分隊作統計,,高雄市政府,,, 1,1,19,單位、受理件數救護載送人數,
145,100年火災搶救日報表_以分隊作統計,,高雄市政府,,, 1,2,14,單位、受理件數、一一九電話、一一O電話、自動電話、民眾親自報案、執勤發現、其他、一般民眾死、一般民眾受傷、消防人員死、消防人員受傷、義消人員死、義消人員受傷、房屋燒毀間數、救出人數、出動消防人員、出動義消人次、出動車輛數量、財損至未滿一百萬件次、財損至一百萬以上未滿伍佰萬元件次、財損至伍佰萬元以上件次、總計金額千元,
146,消防局辦公設備捐贈芳名錄,,高雄市政府,,, 1,3,26,"年度,月份,捐贈者,捐贈內容,受贈者,用途,備註",
147,消防局81石化氣爆案消防局接受捐款明細,,高雄市政府,,, 1,15,42,序號、日期、捐款人、金額,
148,105年高雄市火災次數分類及時間,,高雄市政府,,, 1,9,54,行政區、建築物、森林田野、車輛、船舶、航空器、其他、零至三時、三至六時、六至九時、九至十二時、十二至十五時、十五至十八時、十八至廿一時、廿一至廿四時,
149,105年高雄市火災人員死傷、財物損失,,高雄市政府,,, 1,9,42,行政區、死亡人數_男、死亡人數_女、受傷人數_男、受傷人數_女、自殺、火焰灼燒、有害氣體、跳樓、外物擊中、倒塌物壓到、其他、不明因素、毀損房間數、大型車、小型車、特種車、機車、其他、房屋、財物、保險戶數、保險金額_千,
150,105年高雄市起火建築物,,高雄市政府,,, 1,5,47,行政區、一至五層、六至十二層、十三至十九層、廿至廿九層、三十層以上、獨立住宅、集合住宅、辦公建築、商業建築、複合建築、倉庫、工廠、寺廟、其他、住宅、營業場所、作業場所、倉庫、空屋或修建中、公共設施、其他,
151,105年高雄市火災次數按起火原因分,,高雄市政府,,, 1,9,48,行政區、縱火、自殺、燈燭、爐火烹調、敬神掃墓祭祖、菸蒂、電氣因素、機械設備、玩火、烤火、施工不慎、易燃品自燃、瓦斯漏氣或爆炸、化學物品、燃放爆竹、交通事故、天然災害、遺留火種、原因不明、其他,
152,105年高雄市火災次數按起火處所分,,高雄市政府,,, 1,9,46,行政區、客廳、餐廳、臥室、書房、廚房、浴廁、神龕、陽台、庭院、辦公室、教室、倉庫、機房、攤位、工寮、樓梯間、電梯、管道間、走廊、停車場、騎樓下、路邊、墓地、其他,
153,100年緊急救護日報表_以分隊作統計,,高雄市政府,,, 1,4,23,單位、受理件數救護載送人數,
154,106年7至12月導覽機託播統計,,高雄市政府,,, 33,4,10,託播單位、數量、媒體形式、資訊分類,
155,勞檢處資料盤點表,,高雄市政府,,, 1,4,27,勞檢處資料盤點表,
