編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
63,金門縣105年7月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
64,金門縣105年6月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
65,金門縣105年5月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人,
66,金門縣105年4月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
67,金門縣105年3月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
68,金門縣105年2月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
69,金門縣105年1月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
70,金門縣104年12月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
71,金門縣104年11月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
72,金門縣104年10月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
73,金門縣104年9月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數 ,
74,金門縣104年8月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數 ,
75,金門縣104年7月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
76,金門縣統計月報(98年1月起),/金門縣政府/主計處/統計科,金門縣政府,,,,,,本月報內容分為土地、人口、社會、經濟、政治組織、農業、林業、漁業、畜牧、水利、工商、公用事業、教育、警政、交通、觀光及財政等17類，共計47表及7圖。,
77,食品衛生安全,/金門縣衛生局/藥物食品檢驗科,金門縣政府,,,,,,食品衛生安全,
78,古蹟名冊,/金門縣文化局/文化資產課,金門縣政府,,,,,,古蹟名稱、地址、公告日期,
79,金門縣統計年報(92年度起),/金門縣政府/主計處/統計科,金門縣政府,,,,,,本年報內容分為土地、人口、行政組織、農林漁牧、工商業及縣建設、金融財稅、交通運輸、教育文化、衛生、環境保護、社會福利、勞工行政、社會治安、家庭收支及其他等15類，共計155表，。,
80,金門縣禁菸公園綠地名單,/金門縣衛生局/保健科,金門縣政府,,,,,,公園綠地名稱、座落之鄉鎮及位置、場所禁菸規定、吸菸區個數,
81,金門縣104年6月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
82,金門縣104年5月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
83,金門縣104年4月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
84,金門縣104年3月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
85,金門縣警察局環島道路錄影監視系統位置表,/金門縣警察局/保安科,金門縣政府,,,,,,編號、鄉鎮別、建置地點、鏡頭數量,
86,金門縣104年2月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
87,金門縣104年1月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
88,金門縣103年12月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
89,金門縣103年11月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
90,金門縣103年10月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
91,金門縣103年9月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
92,金門縣103年8月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
93,金門縣103年7月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
94,金門縣公眾區免費資訊服務站資料,/金門縣政府/行政處/資訊管理科,金門縣政府,,,,,,提供民眾上網查詢使用,
95,金門縣103年6月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
96,金門縣103年5月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
97,金門縣身心障礙福利機構名冊,/金門縣政府/社會處/社會福利科,金門縣政府,,,,,,編號、屬性(公|私立)、機構名稱、地址、電話、負責人,
98,金門縣身心障礙福利團體名冊,/金門縣政府/社會處/社會福利科,金門縣政府,,,,,,編號、屬性(公|私立)、機構名稱、地址、電話、傳真,
99,金門縣立案老人福利機構名冊,/金門縣政府/社會處/社會福利科,金門縣政府,,,,,,編號、屬性、立案日期、機構名稱、地址、電話、傳真、收容人數、委辦單位、負責人,
100,金門縣收容場所一覽表,/金門縣政府/社會處/社會福利科,金門縣政府,,,,,,編號、鄉鎮市(區)、收容場所名稱、預估收容人數、管理人、聯絡電話、地址、	應收容村(里)別,
101,金門縣103年4月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
102,金門縣103年3月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
103,金門縣103年2月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
104,金門縣公眾區免費無線上網熱點資料,/金門縣政府/行政處/資訊管理科,金門縣政府,,,,,,主管機關、熱點名稱、地址、緯度、經度,
105,金門縣103年1月份人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
106,金門縣人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,
107,金門縣 旅館、民宿名冊,/金門縣政府/觀光處/觀光業務科,金門縣政府,,,,,,名稱、聯絡人、聯絡電話、登記地址、房間總數、容納人數。,
108,金門縣政府暨所屬協辦政風業務人員名冊,/金門縣政府/政風處/預防科,金門縣政府,,,,,,公告機關、承辦機關。,
109,金門縣預防接種合約院所名冊及門診時間,/金門縣衛生局/疾病管制科,金門縣政府,,,,,,院所名稱、地址、電話。,
110,金門縣公共場所AED急救資訊網,/金門縣衛生局/醫事科,金門縣政府,,,,,,場所名稱、住址、電話,
111,金門縣警察局服務據點,/金門縣警察局/行政科,金門縣政府,,,,,,單位、地址、電話,
112,金門縣各抽水站資訊,/金門縣政府/工務處/水利暨下水道科,金門縣政府,,,,,,抽水站位置、管理人員聯繫電話,
113,金門縣立體育場,/金門縣立體育場/場地組,金門縣政府,,,,,,運動、休閒,
114,金門縣特殊教育資源中心,/金門縣政府/教育處/學管科,金門縣政府,,,,,,公告類型、編輯分類等,
115,金門縣政府姊妹縣市交流概況,/金門縣政府/民政處/自治科,金門縣政府,,,,,,交流城市、日期及代表人,
116,金門縣學校通訊資料,/金門縣政府/教育處/學管科,金門縣政府,,,,,,學校學區、校名、地址、網址、電話,
117,金門縣消防局曾執行溺水案件水域(97-102年),/金門縣消防局/災害搶救科,金門縣政府,,,,,,曾發生溺水事故水域、水域所在縣市(鄉鎮)、年度、溺水人數,
118,金門縣人力資源調查報告,/金門縣政府/主計處/統計科,金門縣政府,,,,,,縣政統計人力資源調查報告公告機關承辦單位更新日期。,
119,金門縣段籍一覽圖,/金門縣地政局/測量課,金門縣政府,,,,,,段名、段代碼,
120,金門縣消防局各單位通訊錄,/金門縣消防局/救災救護指揮中心,金門縣政府,,,,,,金門縣消防局各單位通訊錄,
121,金門縣社會指標統計,/金門縣政府/主計處/統計科,金門縣政府,,,,,,指標類型、編輯分類(篇名)、指標標題、內容描述、更新日期。,
122,金門縣公共場所哺集乳室資訊,/金門縣衛生局/保健科,金門縣政府,,,,,,序號、公共場所名稱、地址、電話,
123,金門縣旅遊服務中心一覽表,/金門縣政府/觀光處/觀光業務科,金門縣政府,,,,,,服務中心名稱、聯絡方式。,
124,觀光處單位聯絡資訊,/金門縣政府/觀光處/觀光企劃科,金門縣政府,,,,,,單位名稱、服務電話、網路電話、傳真電話,
125,金門縣施政指標,/金門縣政府/主計處/統計科,金門縣政府,,,,,,人力資源、行政組織人力、社會治安、社會福利、教育文化、工商業概況、財政稅務、醫療衛生、環境保護、為民服務及家庭收支等22項統計指標、單位、定莪、計算公式及指標數。,
126,公共建築物無障礙環境99年9月舊有不合格清冊,/金門縣政府/建設處/農林科,金門縣政府,,,,,,公共建築物名稱,
127,公共建築物無障礙環境99年9月舊有列管清冊,/金門縣政府/建設處/農林科,金門縣政府,,,,,,公共建築物名稱,
128,金門縣人口數統計表,/金門縣政府/民政處/戶政科,金門縣政府,,,,,,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結錉、離婚、遷入、遷出人數,
129,公共建築物無障礙環境99年9月新建列管清冊,/金門縣政府/建設處/農林科,金門縣政府,,,,,,公共建築物名稱,
130,金門縣合法菸酒製造業者資料,/金門縣政府/財政處/菸酒管理科,金門縣政府,,,,,,"製造業者名稱,統一編號,總機構所在地,工廠所在地,製(菸)酒執照號碼",
131,金門縣各級民意代表及村里長福利互助自治條例,/金門縣政府/民政處/自治科,金門縣政府,,,,,,金門縣各級民意代表及村里長福利互助自治條例,
132,未來兩週道路挖掘施工案件資訊,/金門縣政府/工務處/土木工程科,金門縣政府,,,,,,"案號,申請日期,申請單位,申挖目的,申挖位置,門牌,核發日期,施工起日,施工迄日,開挖長度",
